Influence Fair Difference
1.0746602749077917e-05
1.5070399985755144e-05
1.3217598876603054e-05
2.9645556453785785e-05
5.3028887435426805e-06
7.896557715486832e-06
6.18313475663768e-06
1.5073323078517565e-05
1.786075719473329e-05
1.3519709956072035e-06
3.848770758963045e-06
2.1125575902216193e-05
6.237244603348205e-06
1.5036443401470186e-05
6.820860009544836e-06
-3.3783724760636677e-08
-2.823434749474384e-08
1.3876050909399443e-06
-8.975097053317275e-06
8.076237128048471e-06
5.376287445455229e-06
9.777570716365939e-06
-1.3576842203001947e-05
1.2989755684450424e-05
-1.3576842203001947e-05
1.031408947186017e-05
-3.126927601224518e-05
6.16566386826279e-06
-2.2957156866509376e-05
-3.9262702088025844e-05
1.0037810097512913e-05
-2.4516279761366126e-05
-8.608408897252407e-06
2.39963130575723e-05
-1.8375259523237006e-05
9.924327433355178e-06
1.4603924689990618e-05
2.2775642589398865e-05
-5.341145418079845e-06
6.508749133076813e-05
-8.774523260484373e-06
-6.5603850393284315e-06
1.4614717814715156e-06
-3.1014107735799785e-05
1.3206063366056055e-05
4.11012609239063e-06
-3.464825842113166e-06
-3.786507150399084e-05
5.496356881238619e-06
1.823932001143546e-05
2.2835257289024793e-05
6.270884299162478e-06
-1.704795702086162e-05
1.639830211280793e-05
-1.2164076079927425e-05
-3.940330425417134e-05
-3.2791336300687036e-06
3.0346626209263477e-06
2.8733377170843752e-05
-4.621809917209279e-06
-4.850884937338899e-06
6.407455581424109e-05
7.8990398015883e-06
5.235802164725775e-06
-4.623091460493993e-06
2.2513154257153776e-05
-6.531528726472353e-06
-1.209166681134887e-05
-6.5098629747538626e-06
3.780579134230073e-06
-6.1480767648529084e-06
-1.1624787835777762e-05
-1.8696466493250182e-05
1.510926678791096e-05
-1.8750632887242431e-06
1.694173184527578e-05
1.0694776160122248e-05
3.131256838762433e-05
-4.717363438225511e-06
-3.106440697821459e-06
-1.53237323665363e-05
-4.3372835577469363e-13
9.368623657032405e-06
-6.480868512359281e-05
9.727770397933636e-06
-2.9692902827796004e-06
1.949166788468244e-06
-4.776422764022207e-06
1.7036580304653252e-05
1.205356210635105e-05
3.271706888767878e-05
2.549633329415737e-06
-3.944885506965635e-06
1.7135436559194852e-05
2.8672323978437373e-05
5.822844643976417e-06
-1.5875093314980966e-05
3.184387071036204e-05
-6.718820241952637e-05
6.253998906389677e-05
1.4756991603116423e-05
-1.0375455260396925e-05
4.031468494547573e-06
-9.99423012285465e-06
1.860190578012269e-05
-4.414417139126423e-05
1.018097587310523e-05
-5.988288277686944e-06
5.073577009780793e-06
-2.4249833678445672e-05
1.5633046220232624e-06
4.817421864582115e-06
-1.430540953952262e-05
1.5333885825896292e-05
1.0521172480815901e-05
-3.9109191366743704e-06
-1.861805886304673e-05
-3.008781525980683e-05
5.9514588272938215e-05
-2.820868067960178e-05
-5.3110450612613356e-05
1.847063683581846e-05
1.676705499596662e-05
4.314445199089349e-06
1.4578936144669643e-05
3.0068709039943824e-05
5.971274067394457e-06
-1.3730769657366017e-05
-4.8505219201312325e-05
6.635597015861757e-06
1.7489752494454787e-05
-2.3882890803650456e-06
4.5858516880215136e-05
-4.061350053864029e-05
3.9443199650327615e-06
4.748510012474144e-06
-8.689684802656117e-06
-1.618749208407811e-05
6.720969288884088e-07
3.2416696520193905e-06
2.1589564584937463e-06
-4.104549145877262e-06
3.88275081535109e-05
1.1364263312559023e-05
4.611911856456343e-06
-7.742593363191562e-06
-6.169262995812864e-06
1.773237085774983e-05
-2.0999049065401447e-05
-2.0472714875225084e-12
-5.043434664217045e-06
1.0549670004002044e-05
-1.9777896350946616e-05
-7.037491345248581e-06
6.225783644730154e-06
-6.763558375455118e-06
3.5796430027810786e-06
1.118474523357708e-06
-8.707176510001512e-06
1.2922009781267143e-06
1.7162526120677185e-05
2.46833250009097e-05
-1.36077573460832e-05
-1.5692547049798237e-05
1.1780109507803933e-05
4.091957262822582e-06
3.111519088732396e-05
-6.9364282854408775e-06
-6.199807237838232e-06
2.096338053597655e-05
6.069226923546722e-06
-2.3752217803721316e-05
5.176697318911331e-06
-2.6683214246593594e-06
-1.4294460085851527e-05
-6.026983673161228e-13
-1.0090126534351706e-08
3.994291826663597e-06
-2.2137233529467772e-05
-4.5389979357923455e-05
-5.036477261603954e-05
-1.2355373834012313e-05
-8.506237164402616e-06
1.4081611437240824e-05
2.958750819765315e-05
-2.5520600564372507e-06
2.610733804342046e-06
1.3544637599781033e-05
2.582976198005138e-05
-2.3654036761378982e-15
2.6139646672315907e-05
-7.692422017885241e-06
5.916407734661729e-06
-1.059376277910303e-05
1.860776429784952e-05
3.4698298153307685e-05
-4.834541810314519e-06
3.1577884742338916e-06
2.313362039765438e-05
-3.9367986489735605e-06
-2.5090320816577096e-05
2.130297665195706e-05
2.842856033564297e-06
4.825624486690552e-06
1.2668450651923096e-05
-4.5103932199839475e-06
-9.982433737281907e-06
-3.250978314498861e-05
8.048328250879524e-05
-5.988980267709684e-06
1.2671405194662524e-05
-4.855177936986399e-05
1.0157736653133847e-05
7.911943194610679e-06
-1.5168008679531226e-05
-2.14257129657571e-05
-3.106440697821459e-06
-1.4027476733789367e-05
2.4519225434362494e-06
3.8852802144408154e-05
-2.42757343683323e-06
2.485383735246589e-06
2.8410844415290194e-05
4.024799661334033e-06
2.5038019675176845e-05
2.3392916050380463e-06
-1.618672023107017e-05
-5.363832858718461e-05
-8.824005818709738e-06
-7.128479128085413e-06
-2.2205221803766358e-05
1.3354677297251076e-05
-2.765418510596001e-05
2.0404220820633886e-05
1.1489500712127078e-05
6.3739942152384815e-06
-6.84850200495272e-06
7.499071320101205e-06
2.618237008382797e-06
-1.7734511105447763e-05
2.906021876651247e-05
-4.1286364168749624e-05
-6.397354580273261e-09
-1.4125373739940938e-05
5.656755046101386e-06
-2.667877952480724e-06
2.4810885605529775e-05
-2.516554518042325e-05
8.945619391900743e-06
4.428979380008513e-06
-3.5794384323937874e-06
7.324989485869276e-06
2.1133696226763377e-06
-6.531975636333453e-06
-1.2720703771302313e-05
2.587070953139671e-06
7.135917647649603e-06
-2.4205999775681766e-06
-0.00010523791326346057
3.34294276174528e-06
1.3815725149549351e-05
2.0600868233031717e-05
-9.340121311103732e-06
5.763696129333246e-06
1.3716291746927275e-05
2.2419867381083577e-05
3.081897351062168e-05
-7.219188203692824e-13
-1.2453854964926747e-05
-3.8007316305273136e-06
-8.684123492289003e-06
2.2430488514513676e-05
2.3894738113132706e-06
3.096540351490486e-06
-3.060940133223781e-05
2.1141728597846457e-05
-2.289583397798513e-05
-1.759386459702035e-05
-5.303842087137474e-06
-4.7268453561932675e-06
-5.373408067576546e-12
4.179448579068861e-05
2.0028024893243102e-05
-2.9078888155885705e-06
5.143318624199558e-06
-1.4829820821104833e-12
2.4373714368593633e-05
-6.35175005675061e-06
6.002641778165794e-06
2.0607016690148044e-05
3.8378579299330046e-06
-1.9618375231042874e-07
1.8611200615090443e-05
-1.3681910517064387e-05
-5.2194924719596545e-06
1.6875549146535143e-05
-1.2309908123900899e-05
2.9100420183219634e-06
4.528334278633296e-05
-1.062631876719338e-05
-1.6247409212463386e-05
-4.073724796470543e-06
-7.4497994484602946e-06
1.673309403166975e-05
7.176729935778178e-06
-3.354345890339053e-05
-5.884721214122566e-05
1.6942495553884923e-05
6.607306000682317e-06
1.3394486519067344e-05
-5.99892815268302e-06
5.807987712645405e-08
3.5434127050632716e-05
-3.3292474351296035e-05
3.265712499933936e-06
2.1043366240924156e-05
5.668580823504569e-07
-1.3576842203001947e-05
-2.0055480182436907e-05
-5.508288764121655e-05
2.673401080096882e-06
1.8832713213026132e-05
4.068245611200353e-06
1.3824538322956627e-05
6.46186327941999e-06
-7.695148589645154e-05
-3.830613024577617e-05
7.91570561893239e-06
-1.8018494895757079e-06
-1.1593967479134633e-05
-7.890703673408127e-05
3.0334394447020726e-05
2.68194888769618e-06
1.2431107785227633e-05
-6.107420041320626e-06
2.8256669950781702e-05
5.040230135674511e-06
-1.1156638844419296e-05
-2.4577153257685797e-05
-3.5350974426552084e-06
-1.4091335853608428e-05
-4.677694749515907e-06
1.102248924549867e-05
-2.3150066341641216e-05
3.192752167635765e-06
1.3189995631007096e-05
1.1277896270954317e-16
6.285539047879923e-05
1.066415904639329e-05
6.870037602955958e-06
1.9397249522574194e-05
1.7187133726741776e-06
2.724059275455083e-05
-8.351627631934773e-06
4.715865546332634e-05
-1.9922412024249754e-05
-5.81900207858027e-06
1.2368453543641778e-05
-6.874435983877505e-06
-5.919649973467649e-06
-1.2575980560602119e-05
3.4111697607163388e-06
3.592368432168385e-05
4.133057496781684e-05
-2.633121972814385e-05
-6.446013567385897e-09
-4.8417841477439514e-05
-3.812279484853252e-06
1.2434480607456525e-05
-4.2849765885017415e-06
-1.2318352983414152e-05
4.2644350102443625e-05
-4.2795402406663e-06
4.202194152841254e-05
-8.544511395186285e-06
2.3754108288221146e-05
-1.0404670965374602e-05
-1.1980730820020918e-05
-4.904252343741917e-06
2.094125487603536e-05
5.941896336477129e-11
8.154957211334585e-06
2.4828865109868908e-06
3.2756457397990756e-05
-2.4198737352815447e-08
-7.969756382411217e-06
5.6910976311413495e-06
2.1870250944948793e-05
-6.149005930992167e-09
7.378788732458283e-06
1.1508211044845613e-05
3.917239462584193e-06
3.349365947880343e-06
5.961212801413405e-06
-3.189329254449136e-05
-1.7584267987647044e-05
4.1562171595785784e-05
1.963090048388512e-06
-3.492278500681122e-06
5.294965976610142e-05
1.1484614479665309e-05
-1.8159638615540154e-06
-2.907819836054845e-05
-4.975072374759146e-06
5.12697496494389e-06
-4.343282670711239e-05
-1.8557847254622165e-05
2.861980245115393e-06
-3.173778292786894e-06
1.3336643584685188e-06
7.021243295308463e-06
4.9032020033379226e-05
6.830039412496326e-06
9.506618846833126e-06
-8.904386500183004e-06
-1.4028236023466967e-05
8.33193008116387e-06
-1.4706260743086362e-05
-2.0875306605777723e-05
3.059528082530225e-05
8.910953550751167e-05
-8.44966755348953e-06
2.7703034061267186e-05
3.0274368246586695e-06
-1.939484621642071e-05
2.3001145667282854e-05
-4.842293159573413e-05
-2.6490574996853955e-05
2.3543821505482684e-06
1.704062571358574e-05
2.3340484532205156e-06
-2.2172115178593626e-05
-2.8786511038659513e-06
8.541624700112948e-06
6.983567808115204e-06
1.3996938507575958e-06
-6.085238791343455e-06
-3.6069208490767864e-06
-3.866346726012733e-07
-8.116524157324058e-07
-1.1966527152985755e-05
2.8468420396555693e-06
-6.294883506944196e-06
1.5517168259787092e-05
5.731067408353678e-06
9.002656124681374e-07
-5.3351546971592766e-05
-1.593907731820156e-05
-2.409262502743509e-05
2.122511879092065e-05
-3.0936123485146015e-05
8.88810495864726e-06
-2.895383956891986e-05
8.493538604547718e-06
-6.725489759180944e-06
4.240618153321705e-05
-4.670781667032843e-05
-9.240126075861547e-06
-4.704642610128306e-06
4.987624603072355e-06
1.1096619647855838e-05
7.671098306106851e-07
4.136512567992596e-06
2.9797658081350138e-05
1.596488579185246e-05
5.313713662659043e-06
7.702306564525929e-05
1.4656426817325496e-05
2.6277129791803113e-06
2.717310946633236e-06
2.054820399638216e-05
-2.2991930354078876e-05
-3.040118372769927e-05
-7.362846949796603e-07
1.0788757969896628e-05
-5.980493933681145e-06
-1.2179558194011356e-05
2.3532893407030855e-05
2.987502935920591e-06
6.152130327505223e-05
-9.510158475042404e-06
1.9324962874790357e-05
-1.7593897982769712e-05
-2.0091388979488906e-05
4.224566516025989e-06
-5.496946038480469e-06
-3.0975120187517965e-05
-2.185583532866908e-05
7.150982843941483e-05
-2.918267902503436e-06
9.370424592830974e-06
2.921304808902574e-05
3.4677947056363406e-05
1.2368453543641778e-05
-5.31118209871369e-06
1.7683129112389787e-06
3.1526228543894367e-06
-3.5803007209117e-05
9.36888867073847e-06
-1.2092802452282513e-05
5.3867795968694504e-06
-1.9579387386660028e-10
-1.1921039943370676e-05
2.369609222397385e-06
-9.405012476517533e-06
-1.6631243811911038e-06
-8.984148587954497e-06
-3.414065284591231e-05
-3.901397274695496e-06
-3.7614043845062986e-06
-1.2285835717499974e-05
2.1244363922361408e-05
-1.4727065553302935e-05
-5.4869903489884754e-05
1.2378985904502185e-05
1.7254444592819802e-05
-6.014242007618923e-05
1.0729734520817811e-05
-3.1639685070041846e-05
-5.571662525877542e-09
-1.51529087158513e-05
3.263300175105981e-05
1.4933960200266978e-05
-2.787900924166834e-05
-1.3115833865708871e-05
1.7539157076363604e-05
9.690879812411436e-06
5.557028228781668e-06
-3.5674681862422202e-06
5.798225534665436e-06
-5.7217438892625295e-06
6.354655824604264e-06
6.9497223827564485e-06
1.9777318951410622e-06
2.415143482880932e-05
3.94496467430653e-06
7.2573904762423776e-06
8.714386165664351e-06
4.806347400052174e-06
4.874804832544448e-06
-1.7941565161151524e-12
-8.204111093160559e-05
-1.2688495970076736e-05
2.8875880577954396e-05
2.9547661855723255e-06
4.2101671560824915e-06
4.177505558321906e-06
-1.7783969671014706e-05
-4.5993960817977885e-05
1.2218839405447386e-05
1.2979296372412791e-05
-5.682374263255501e-06
-8.333217910169513e-06
-7.025654243647953e-06
5.836127281006057e-06
6.366304759233698e-06
-2.731701545360193e-05
-4.852834938198559e-06
-2.0678807550446084e-05
-2.5765402270561725e-05
-1.5914629383345415e-06
1.3431541118463753e-05
-3.3448450896574915e-05
-4.279907543868963e-06
1.1704276137522535e-05
-1.9952770891503567e-05
-4.39101015041211e-06
1.0521172480815901e-05
-1.4719413055537569e-05
-9.404457177146724e-06
5.885406705576033e-06
7.26832774868423e-06
2.9775598806481083e-06
5.7616886703404886e-05
-8.209367373223412e-06
-3.4449716739011974e-06
-3.1995529331485337e-06
3.2819255929265247e-05
-1.3495282122753768e-05
2.6660517054203158e-06
-1.7880859010076654e-05
-2.207895020474043e-05
2.3402507240367212e-05
-4.67727992305044e-06
2.9048564923841553e-05
-9.588871894858584e-06
1.3466939155188204e-05
-3.2952108705927728e-06
-1.6602804074460394e-05
1.1105064477181044e-05
-1.6280304182260655e-05
-3.51173089009588e-05
-1.8506971154386905e-05
-9.459151381624035e-06
1.6179823038048862e-05
7.5443141625236775e-06
-8.392512096636194e-06
-9.501550112140099e-05
-1.172397255680732e-05
-7.306348483540582e-05
4.892950241140324e-06
-7.702198381977993e-06
-6.677407517839083e-06
2.36300056146374e-06
-4.6707658473855376e-05
-7.673712448943385e-06
-6.005066034840924e-06
-7.882672662978763e-06
6.513660818491661e-06
-8.489043962873997e-05
1.997348007526339e-05
1.8613016782762052e-05
1.2144207143068126e-05
-3.145208013051977e-05
9.030086894030442e-06
-1.9432317120787552e-05
2.1962969587493255e-05
-2.2581766427856225e-05
3.988073646521912e-05
-1.0352164805922883e-12
4.194871297291599e-06
-1.295972691606818e-06
6.015146890505689e-05
-2.2033064242661017e-05
2.5608591511196117e-06
3.068293530393303e-05
4.789076592978813e-06
-1.9784707273170392e-05
-1.1058435434704594e-11
2.8844775861966782e-05
-6.367099130454216e-06
6.197893639201245e-06
-3.5006191665119516e-06
-2.36917562060259e-05
2.9502610280024463e-05
6.871318691581793e-06
4.277481153486635e-05
-7.168117926665029e-06
4.329467189073248e-06
8.065053625675548e-06
-1.2530473982726637e-05
-8.350547445046834e-06
1.656770819588005e-05
-3.7585852480467373e-06
1.6304456807863632e-05
-2.1482389650918704e-05
-3.732661495394247e-05
2.2316360877602596e-05
-7.270138994288564e-06
5.76440515123183e-06
5.821779372350996e-06
-4.588285727075653e-06
6.734751064749538e-06
-9.190658012333147e-06
-1.1124045324913531e-05
-5.5037596681993885e-06
-9.452134911627153e-06
-3.1239816090309014e-09
-9.799424315941259e-06
3.7076291442179725e-05
1.4670994554708937e-05
-9.311338779538547e-06
-5.362574173043645e-06
1.704062571358574e-05
-1.801489923067945e-05
-1.650829534983068e-08
-2.5854092066024912e-05
3.301094233146697e-06
2.6178204411553204e-05
2.1803772264418342e-05
-8.71653721121111e-06
-4.256201198705583e-06
-3.108425107030389e-05
2.1689216831761688e-05
4.514805498354465e-05
1.4640770167345257e-05
-8.85929965683746e-06
-1.582858305996147e-05
5.460527344541571e-06
-1.0987720583599655e-06
1.92764800904243e-05
3.4135962991938915e-05
-1.871511823314031e-05
-1.1420613196447324e-05
-1.8907762527656005e-05
-3.175167084736264e-05
3.117381756244886e-06
2.1541799168740614e-06
2.1776371195983765e-06
-3.338768457888208e-05
1.0704412051462191e-05
1.842419347478007e-05
4.724998955139034e-05
-2.6807948173380237e-05
-7.23462276534978e-06
1.2704057230457504e-05
-2.41925912787978e-05
2.0210230374551905e-05
1.8848361457605756e-05
2.0792411964056903e-05
1.2594865992667936e-05
-1.2103587439460687e-08
5.288788947107844e-06
-2.1332854650591547e-05
-3.416687311091719e-05
4.551506271897123e-05
5.170288779884547e-06
5.648737297891991e-06
3.577853877287341e-06
1.300219474047118e-05
2.8397305934780916e-05
-1.3412768846913904e-05
-1.101377588065232e-05
2.8815515858814047e-05
3.451623484928386e-05
5.656500775074176e-05
-4.807864632515184e-06
1.1589554026197393e-05
2.616845514136532e-06
-1.182496497443244e-06
2.5080709598230947e-05
-1.1406551019622548e-05
3.224351252724024e-05
5.708750242333194e-06
-5.733501990256048e-05
-4.637682043095396e-06
1.8418234954221378e-05
1.7872925114213002e-05
2.7298172749745615e-05
3.101032000911302e-05
1.980858492769531e-05
-9.983050870240909e-05
2.0928182392340516e-05
2.3977214649625915e-05
-7.96191645796281e-06
-7.110612929547032e-06
-3.2815096913927916e-05
9.710360104360346e-06
5.218082063203738e-06
2.831348185714495e-05
-5.302321065228526e-06
-3.6535061822908093e-06
-8.69731734286652e-06
-1.0600916084749413e-05
-1.0715885289959547e-05
-2.7426174770880234e-05
1.722515000828119e-05
9.837813714095458e-06
-4.321831139810617e-06
5.744380172099745e-06
-1.8104068241694896e-05
6.838307988191368e-06
2.6575691237797858e-05
-1.6938273877893013e-12
-2.4751083026857735e-05
1.650863887683156e-05
-1.7201678227375557e-05
-1.1984378861694447e-08
3.0311609494420767e-06
-9.245806532844778e-06
2.222398448301367e-05
1.6223704662175497e-05
1.2575422187847374e-05
-2.372081121853952e-05
2.8403770967300986e-05
2.4098688901121357e-06
5.1790574636221375e-05
7.4803819041858644e-06
-1.3655315577764472e-05
-1.9640711072874903e-05
9.241648281445756e-06
-5.845136008143237e-06
-4.216249688653821e-10
4.718141129616276e-05
5.116618473015399e-06
-8.460830989981869e-06
-5.20143752715629e-06
-8.760789295571363e-06
3.4699227357339943e-06
1.6549256395228023e-05
-6.134175134355323e-06
-2.4936851665879418e-05
-7.255017005962985e-06
1.864998488700252e-06
7.133833194256031e-05
2.8691002772643108e-05
1.7714697891420642e-05
1.7470273458682975e-05
-2.7133071168776177e-05
1.9193699624356425e-05
-1.5937875040020718e-05
9.204810602500518e-06
8.560969285594965e-06
-2.7637580747636995e-05
1.982637380688383e-05
2.2764129460711432e-05
-4.7321518582135224e-06
-2.019722325992134e-05
3.409205471820027e-05
3.7576106347961966e-05
-1.0166572404377005e-06
-2.041501070210152e-05
-1.6861327082601313e-05
9.472313521809748e-06
-3.332397884037444e-05
1.663596410074134e-05
-6.38595751818829e-06
2.4120341513717462e-05
-1.6194451431875582e-05
1.3776669882294204e-05
-9.335192357380005e-08
1.1168746941487937e-05
-5.613986058896809e-06
-6.873042576065185e-13
2.7017218591800463e-06
-5.28494324809757e-08
5.056361767965204e-05
-6.843185514768058e-06
-3.698725147065043e-05
1.8231367110761073e-05
2.17393729309968e-05
-1.0769888202478173e-05
-5.402454480383235e-06
-1.2305608436549176e-05
1.238530789359403e-05
-1.0224729757262908e-05
4.5144876127193655e-05
-5.5472569371633505e-06
-1.185261209025155e-05
-1.3136054470402912e-05
1.8430305866291653e-05
-4.6031487585283055e-06
-6.844024815713115e-06
-5.440972366459864e-06
-1.089011814085827e-05
-4.644176114168645e-06
-9.768364714655183e-06
-2.7302064618407715e-05
-7.393421343554372e-06
-1.11963851016613e-05
-2.21692609453947e-05
2.2420467016336833e-06
-8.599533243254481e-06
0.0
7.5128876866915856e-06
-3.8668815975785356e-05
-4.127205838681224e-06
-5.517970830693803e-13
3.2114109989887327e-05
-1.2045837171623267e-05
7.078118746391545e-06
1.2867098183166611e-05
-1.782840394781525e-05
-2.52849808157165e-05
-1.1603641311286584e-05
4.227978725964984e-06
1.4945699949745132e-05
-3.0376338920538744e-05
-1.0200973498041076e-05
5.191866714137883e-06
-7.568900984249577e-06
-6.190318812696495e-06
1.5331630208500124e-05
2.070077987577455e-05
1.3790980199594396e-05
-3.024234603294539e-05
1.5345744993538624e-05
-1.2673160125179845e-05
