Actual Util Difference
-0.006932526818218321
0.013140083889084053
0.0009445610626244161
0.007478739747057261
0.1184044009542049
0.03860369778203676
-0.0025992919199779863
-0.01744888957000512
1.1357087714713998e-07
8.914474619814428e-05
-0.012014167123652442
0.058539320806175965
-0.0034756290006043855
0.011616009613589995
-0.0031360099615085346
0.00011469629271232407
-0.0030696413095938624
0.0008464035513497947
-0.023638812585886626
-0.011253358583871886
0.0028906096777063794
0.024989037043724238
0.004802342451966979
0.014554406548995757
-0.025592908732051
-0.001749214330175164
0.019734571081244212
-0.0016246367181338428
0.00819951023458998
0.0007828423595128697
0.007659922982838907
-0.054006963115625695
0.0014911151729393168
-0.009476180993715388
-0.0042808649013750255
0.005672864502230368
0.013406663174464484
0.020585642426794948
0.00983731031692514
0.05482644233006795
8.620291919214651e-05
-3.418298547330778e-06
-0.001083860501239542
-0.010152477570045448
0.004852561207371764
0.005991273218114657
0.010299953046796873
-0.01808023604189657
0.0076746394643123494
-0.012391951201152551
0.039438105135104706
-0.04401520364126554
0.00223159318920807
-0.03625720038098734
-0.0033615166539675556
-0.10180127554531282
-0.051488827308276086
-0.005103364303977287
-0.013969088492558512
0.030131271390473557
-0.004082044267306628
0.001862377825545991
-0.016575127087889996
-0.016381194330733706
-0.0037756185233774886
0.0038787183334534348
-0.0009592446876922622
-0.0005654895271618443
-0.038639041915303096
0.001383652312142658
0.0014862624166198657
6.766934939150815e-05
-0.0012940554661327042
0.0007188318841144792
0.07993034524452014
0.01845963839787146
-0.002058386930002598
4.869243639404885e-07
-0.0012835531388191157
-0.004188311236703157
-0.004161735014349688
0.01064147186889386
-0.05342766893636508
0.02355527011150116
-0.0014702717553518596
-0.0007647373777217581
0.001672956343554688
-0.0011683332904794952
-0.006171600980906078
0.01025688792060464
-0.01599005489015326
0.0013734173071497935
-0.004205265638574929
4.973408067598939e-07
0.016250321168627124
0.007383586807463871
0.002021574733134912
2.4326709535671398e-05
-0.0010691957509152417
8.709353778613149e-05
-0.008618465218205529
-0.0022550295902874495
0.0058950611742147885
0.04152709871323168
-0.04113595788157909
-0.0023801983820703754
0.03216045185354233
0.030472825692413608
-0.033784416501930536
-0.0040525422732571315
0.0015723873466413352
-0.0007213534595393867
0.0029988646538186003
0.0670583879377773
0.015536396027073351
0.002091359576297691
-0.007562292848888319
-0.004097352160897572
0.0021017186491008033
0.004561859836030635
0.004120299217447609
0.004786304341450887
-0.037478981866115646
-0.01323020160998567
0.02591872774382864
0.043143254330516356
0.006795645712827536
0.025397398909717595
-0.003335131369112787
0.01293221536798228
0.027925994721044844
-0.003110842694695748
0.000811983069525013
-0.05549481560728964
0.035454997734177596
0.00011620975737969275
-0.002541218094393116
0.0023545114049738913
0.022441761534537363
-0.0005080994492345781
0.0014369407113008492
0.03182862240009854
-0.0016354948343177966
-0.001457119432870968
-0.0002920588776760269
0.017083163891129516
0.004374641318008798
0.020530420958948525
-0.0004225620359648019
0.025579483699402772
-0.007647850951798318
-0.006538143164561916
0.0015132282687773113
0.01028504783516837
0.03064010556363428
-0.0009192338193315663
0.014307845489838655
0.009549351515033777
-1.87289365385368e-05
0.0014921963429515017
0.0049420029949942545
0.01881152633768579
-0.009560391178638383
0.0011151230751238472
0.002343831272355601
-0.0005388131521613104
-0.011027594926417805
-0.008540799832644552
0.003247158610065526
0.006377037964284682
0.0031528392460131727
0.02033350500914821
0.0073777230650193815
0.013925717324127618
0.023203746843591944
-0.025628223404964956
0.0018354517760599265
-0.01504880223865257
0.0026056912906824437
0.055085760319343535
0.04303587680533383
-0.005472559555983025
0.004146299475451087
4.454886948224157e-08
7.02612101122213e-05
0.0024747571346779296
0.016373271303109505
-0.0016799585209810175
0.0016636951017972024
-0.0017251894023502246
-0.0009203031736433331
2.241952006443171e-05
0.005250097658063169
4.9124082579510286e-08
-0.0007485390674446535
-0.00016443556023659767
0.00836480428233699
-0.002424116253223474
-0.004750137841710966
-0.02773549428457045
-0.05060581936822928
0.006521636306842993
-0.019098823644071672
-0.007065333135869878
0.0025369107129336044
-0.011880043560722697
0.052141321402814356
0.009523620346499229
-0.003168457470565045
-0.0023592673555867805
0.010415388731871644
0.0017931141205735912
0.005113973840252584
0.039564497382798436
0.0014950005515856901
0.002279786101553327
-0.00428140724216064
0.0010806128962030925
0.0007776276770528057
0.0005848573837283766
0.04517833208592492
0.0006456061723838502
-0.0022285452373580483
0.005661820878231083
0.013593000439868774
0.006559324011050194
0.012237633754466515
-0.0006377102549777192
0.0016624182717350777
-0.017425882401312265
0.0006572895540557511
0.03948144346031768
0.0046883737645657675
-0.004116037725907518
0.0027322137475493946
0.02781608058285201
-0.0004862402111029951
0.002408387943432899
0.03185109524974905
0.0030261328661254083
-0.004531293026957428
-0.005311578952387208
0.0001439482362002309
-0.05363368599591922
-2.1428415493573993e-05
-0.011975792456269119
-0.006498792000911635
0.003799461504968349
-0.012255076985184132
-0.005915316494792933
0.011508274285006337
0.018290233276275103
-0.009650509759012493
-0.0020823171216761693
0.0015552429540548474
5.8434534821572015e-05
0.004965714606896654
0.008258008391749172
6.745105292793596e-05
0.018385235669938993
0.0006783323069612379
0.0034754353009702754
0.011564915941107756
-0.0025099963431785
8.868846634868532e-08
0.0034294359334126057
0.008907293003176164
0.006054619636415737
0.008664675034651736
-0.01172771417441254
0.0021326879209482286
0.011389782673631998
-0.004310415740292228
0.018713987054070458
-0.0028004698860968347
0.025568960774762672
-0.0016247138582912157
0.009209340317283932
1.804194471333176e-05
0.000572651606034924
0.017649940161845734
0.0006589339877791645
0.09637134082004195
0.002670832234343834
0.02330356505672171
0.004830495154692471
0.0005622050202873652
-0.028272705116251018
0.003125971971257968
4.6007652144908207e-05
-0.07385122554660484
-0.0031292888379539363
