index,weight,util_infl,fair_infl,robust_infl
20818,0.0,0.09813463845974618,0.0007064268828547233,-11.178979018629008
12973,0.0,0.059304679947595584,0.0007038677018763542,-6.801029803499027
23768,0.0,0.05012808745145272,0.0007023495884455753,-5.899709189907387
9192,0.0,0.07433920231153218,0.0007004123936884497,-5.7362665871213
5056,0.0,0.031005360481170946,0.000700311560115747,8.662814532623422
9033,0.0,0.08513042028408413,0.0006969109855385799,-25.063525070874363
19633,0.0,0.09203957895454953,0.0006961602276338276,-5.023710699817858
6632,0.0,0.1168227803100863,0.0006947253906684659,-13.473353227839738
16265,0.0,0.07559425336862484,0.0006930929116721314,0.6134810152683308
10135,0.0,-0.36027302060505995,0.0006921241234976749,-21.37763389505018
16183,0.0,0.045203055262682174,0.0006897336880256478,5.560993167770619
23378,0.0,0.04413860814533774,0.0006862895077412062,-11.728715300867051
25162,0.0,0.032099536970008724,0.0006862002790748197,-12.44731310850645
1079,0.0,-0.14120973267001205,0.0006856623829107754,17.401181722444957
10984,0.0,0.12896760321812423,0.0006856352121091187,-16.110108554931927
23336,0.0,0.047137891511817076,0.0006782863852211834,-5.030622183698544
15078,0.0,0.047137891511817076,0.0006782863852211834,-5.030622183698544
24090,0.0,0.0240298835460657,0.0006741960322970305,-3.613300001094945
27237,0.0,-0.04684636703618708,0.000670634062613208,-16.567648064812296
15597,0.0,-0.024291590201599263,0.0006690624086953527,-6.693084944142805
17523,0.0,-0.056599998868005624,0.0006681016832416529,-6.359128220959672
4933,0.0,-0.1392785005981785,0.0006636065046766435,-42.5245450702286
13568,0.0,0.04361858187587965,0.0006622985685845495,-4.728338125661075
16935,0.0,0.16106928899152312,0.0006622360774785251,17.332887148221694
9729,0.0,-0.003334783005560893,0.0006607702148003121,-1.3539481056039477
12788,0.0,0.0395427588763277,0.0006607610080028121,-2.1976606155180143
13018,0.0,-0.04690305882951555,0.0006582024916792184,1.2443152446505827
11246,0.0,-0.0018624389636891225,0.0006581199411490514,5.018583514939067
23522,0.0,0.11862945724835751,0.0006576191177787317,-10.370325904293532
26043,0.0,0.005335498329695931,0.0006572412410209531,9.843233282009216
27242,0.0,0.049607176741414766,0.0006562144746824965,-8.387322413686043
27681,0.0,0.14369022370987394,0.000650859367658148,-6.329298801273637
6057,0.0,-0.07482165781569267,0.0006474041892118788,-3.8387488251286257
2441,0.0,0.10993052611345956,0.0006453480031130329,-10.216342182634964
27641,0.0,0.09467548016283714,0.0006418012923437601,-17.09064758610407
10012,0.0,-0.01829979999339648,0.0006404078674109615,-4.687414758044767
3208,0.0,-0.05668811896805828,0.0006403575306192839,-4.912926055429924
19551,0.0,0.31217456692622714,0.0006386675992669709,-23.561048118628854
4954,0.0,0.12703440115497988,0.0006379109355099897,-14.147882045017937
23387,0.0,0.05113707759211408,0.0006370114473310957,-11.858783210404383
6280,0.0,0.06858156153533601,0.0006369340363175922,14.014172285014034
23133,0.0,0.015313965707074412,0.000636043097744588,-0.6906595521562977
13858,0.0,0.19430860342485928,0.000634880703794582,-6.420418775103101
4893,0.0,0.06975541189941391,0.0006298990747366865,-2.5740841174233537
7407,0.0,0.06114639009234829,0.000629172869376986,-4.889358897212325
10087,0.0,0.11741243732440576,0.0006291171652762237,-15.530325970994326
10522,0.0,0.046092003782445795,0.0006268240991630912,19.36760333405224
22210,0.0,-0.0008958611436179556,0.0006238987220783846,3.290187677046383
3010,0.0,-0.14209638774265243,0.0006231019677623749,-21.388377536438473
13887,0.0,0.08366078852045689,0.0006216747643537654,-7.674994729109969
9177,0.0,-0.08682279609382285,0.0006216589931295913,-10.654910166047259
13734,0.0,-0.08531323010776441,0.0006192066907672748,2.0577146121606624
17546,0.0,0.06793606182097614,0.0006188249064637071,-1.7590283685741959
21597,0.0,0.041339625026826976,0.0006185599178773671,-43.6527644093635
21010,0.0,0.018459027726612898,0.0006165969947981207,-25.0102099161996
23858,0.0,0.2455738684055292,0.0006150322531611209,-8.623773994429563
17464,0.0,-0.11537367148453531,0.0006135473950188981,5.240019139493102
1819,0.0,-0.18299567779672188,0.0006133615968694952,13.794458028754406
28178,0.0,-0.08103117136997606,0.0006132862419692163,-2.230990672023541
27447,0.0,0.08882587681053389,0.0006115346048546475,-9.7729909476962
18853,0.0,-0.31909542780443234,0.0006107813284496883,-39.114203932477565
25084,0.0,1.0087257005728931,0.0006103093414978158,17.980610416165238
133,0.0,0.027915847160523588,0.0006095940922135859,-5.551182253890836
24592,0.0,0.03143244801476536,0.0006089985735511114,-7.255518583739764
23851,0.0,0.08203328253379266,0.0006087230114476468,-6.299120672515304
2498,0.0,0.041415705164773026,0.0006072426620644462,3.387569374791944
21177,0.0,0.009142020288191888,0.0006062860695725104,18.256922264816893
4492,0.0,0.09312593795465784,0.0006062668105306692,-1.1153436984948968
3535,0.0,-0.13416062942779072,0.0006052847092423367,-16.122614942146328
18044,0.0,-0.018985722823751147,0.0006046387348980862,3.0512162012471045
17484,0.0,-0.10987504581722046,0.0006043194223498363,-13.214424373112344
13926,0.0,-0.21335517282783206,0.0006035282209806807,35.38279314384779
6330,0.0,-0.12699072766553032,0.0006034762067116965,-12.971723248277662
11298,0.0,0.135048621455436,0.0006024944104520574,5.092672736350195
1023,0.0,-0.12790241688581205,0.0006023365165723901,-22.264385745492817
2123,0.0,-0.01884862793229075,0.0006005698477262975,-8.083428968054623
6497,0.0,-0.29803650076683796,0.0005998931918949216,-20.414083185481395
26886,0.0,0.01226114813398299,0.0005987151158056272,-12.015385823913768
8118,0.0,0.030005241625404366,0.0005978265231497453,-3.472787791546887
16731,0.0,0.030005241625404366,0.0005978265231497453,-3.472787791546887
24681,0.0,0.030005241625404366,0.0005978265231497453,-3.472787791546887
22248,0.0,0.09491259036497503,0.0005977062185260734,-18.4087058929341
8128,0.0,-0.10929191506261615,0.0005943148290290779,-11.578523042550415
14865,0.0,-0.10929191506261615,0.0005943148290290779,-11.578523042550415
25089,0.0,-0.039697973361418476,0.0005942683124998046,5.601470194718278
11256,0.0,0.05625832524428426,0.0005928010213591009,0.3914741707207767
6655,0.0,-0.032485446007721866,0.0005917876873329734,1.3138644614598682
24313,0.0,-0.07173592528898864,0.0005910665287740963,-2.3243365199734285
29263,0.0,0.049737980662549586,0.0005904884383198252,2.9388043585556147
14917,0.0,0.10059681664016357,0.0005882764946003113,6.024051942854996
12630,0.0,0.06376191232406593,0.0005874484861127106,0.8927306246035158
15181,0.0,-0.0773443831215749,0.0005858853371913993,-2.0791586839288207
9885,0.0,0.06586662976348034,0.0005833168379833745,5.356126181429012
29562,0.0,-0.09510679124252186,0.0005832758439968509,0.257563286316973
768,0.0,0.05964513966205487,0.0005818780282978673,2.871757538178926
25737,0.0,0.01655929383026832,0.0005807566443433342,3.9252420710593094
20776,0.0,0.027582240760739105,0.0005788929653660662,-2.9980141665453583
24358,0.0,0.027582240760739105,0.0005788929653660662,-2.9980141665453583
14854,0.0,0.027582240760739105,0.0005788929653660662,-2.9980141665453583
3858,0.0,0.11347022627795555,0.000576452142447566,-1.6757852711372188
22491,0.0,-0.26676490587310586,0.0005707057070775882,-7.028549398255219
18486,0.0,-0.3561663463140194,0.0005706982415370083,-19.885040900005194
24964,0.0,-0.1660031858508394,0.0005694397256179751,-14.93036925008434
15137,0.0,-0.0911866296940273,0.0005684205178115493,-10.098294599102303
19522,0.0,-0.100717353927716,0.0005668100894869019,9.061841243350955
2231,0.0,0.6752204210859646,0.0005666849710113314,3.0844318503571184
18066,0.0,0.07675917709968183,0.0005660918081203977,-20.211825524178053
23280,0.0,-0.028512698823164886,0.0005651205003733653,0.8593921844138146
27018,0.0,-0.09239755864687488,0.0005606608762647632,-6.654718795322559
17843,0.0,0.07288949266896527,0.0005597676934341997,-20.12391491850225
2005,0.0,-0.195126571669675,0.0005587634714829264,3.0616774401754867
20994,0.0,0.026107072972026,0.0005581722004980558,-2.5943591488343376
10888,0.0,0.02476840092297487,0.000555157263910837,-1.7793617733666807
20807,0.0,-0.025343134793453334,0.0005544105252176481,1.7384187770466486
8598,0.0,1.0663185433494433,0.0005508719896428262,15.072356729294945
12645,0.0,0.04133352101775606,0.0005499314687873131,0.9337860283880275
29060,0.0,0.03676678697430433,0.0005490401144266614,-4.468831631620306
22021,0.0,-0.037050269993369925,0.0005465755122247243,0.09675426459263292
29920,0.0,-0.0050469854051337915,0.0005463454247426217,3.2622929885325345
3771,0.0,0.1132230844487625,0.0005449700773633834,6.655808569244389
14028,0.0,-0.12766445872566307,0.0005432605286699489,-1.159279925031015
7713,0.0,-0.0942617451725623,0.0005422144792264408,-12.350320359951823
18400,0.0,0.08412314813546748,0.0005419906307431523,12.640584597255184
19128,0.0,-0.0706023868738481,0.0005410439589725005,8.590553778807653
19965,0.0,-0.058136369484463574,0.0005392565421215957,-2.799498345801986
10730,0.0,-0.0015229504474603694,0.0005390009578258904,-13.11054200610237
23001,0.0,0.09514355897826357,0.000538183342601299,-5.493242456532812
15129,0.0,0.024660850633593273,0.0005375383265376154,-2.20625380303772
5065,0.0,0.024660850633593273,0.0005375383265376154,-2.20625380303772
6967,0.0,0.024660850633593273,0.0005375383265376154,-2.20625380303772
20809,0.0,-0.08172550554144384,0.0005367517003978754,-2.055558091905578
11588,0.0,0.2212367223438354,0.0005365966621616683,-28.879946310234956
19855,0.0,0.0231806959176172,0.000532111880689216,2.034624980993917
11106,0.0,0.130300953571515,0.000531961537563526,-1.1350623550235155
13175,0.0,-0.017088989921824504,0.0005316356667596297,-6.829704552103973
29770,0.0,-0.1650410273459103,0.0005311772015963531,-25.024951522344885
1923,0.0,0.12458009310831902,0.0005286475347454625,-2.153981066827719
9634,0.0,0.07366910908683674,0.0005274578963842463,11.51766761396804
1956,0.0,-0.3795055745200723,0.0005271248751470127,-27.305390198295953
15938,0.0,0.09323239608738254,0.0005265775046256386,-9.620232419021558
17616,0.0,0.04193260591986048,0.0005263359625895038,0.8565254399120477
6186,0.0,-0.05852444240908024,0.0005259827542740188,-2.5982685706063506
20866,0.0,0.022127074361900322,0.000523627907609186,-1.7886075429909987
25626,0.0,0.059954098970532,0.0005231861195656458,-16.15148699422606
10966,0.0,0.06785166571226889,0.0005225601227441682,1.5058781753074548
8,0.0,-0.03401830531612779,0.0005222965748670613,-2.6425164709660502
1845,0.0,-0.03132901340471089,0.0005221902068286217,-7.748673963578046
7607,0.0,-0.10969407116208485,0.0005209019765532942,-10.674935317548211
18666,0.0,-0.03399918137064924,0.0005208938747017154,16.069477660184326
25177,0.0,0.0185620003053489,0.0005197639776096323,-5.847484813986952
4903,0.0,0.025690560532794903,0.000516021149980715,-2.9130283969293136
24837,0.0,0.01909835252387793,0.0005114243872258354,-1.3738721192650711
5215,0.0,0.01909835252387793,0.0005114243872258354,-1.3738721192650711
16289,0.0,0.04294950320401533,0.0005110022426104869,-5.292542226025723
20073,0.0,0.07210667288729744,0.0005099034375299641,-14.9426160827173
2488,0.0,-0.16935218336931515,0.0005087013845026758,0.26993231075157453
22284,0.0,0.008752546357439134,0.0005069241109476627,-9.387748900914474
23863,0.0,0.11504456862458598,0.0005040082102304303,-5.0569076190540745
21479,0.0,0.42236232670344553,0.0005028808129070317,-48.35949191736978
30142,0.0,-0.10795424919125868,0.0005016944956407863,19.19895959092862
608,0.0,0.24417471101337662,0.0005016330502822792,-2.938964325375636
16829,0.0,-0.03732158094388874,0.000501305921305176,-12.29748081397387
5711,0.0,-0.3567424094435847,0.0005011781536534074,-42.00023356646544
5146,0.0,0.04377667102853028,0.0004994788316410272,-3.9401380212491475
5927,0.0,-0.007581279732580534,0.0004988209734695548,3.860238673542126
5158,0.0,0.13165125447496528,0.0004978808639079706,-3.7543952076121414
5275,0.0,-0.09987402984202953,0.0004968291734016872,22.1295443452318
29331,0.0,-0.14237270566339633,0.0004963309146341269,-7.123527024136585
1238,0.0,0.1866792892167204,0.0004963305386020272,-6.980850291709938
14457,0.0,0.051820608774431454,0.0004957979070551646,-11.972967993067762
22002,0.0,0.13294075868334854,0.0004954149019253824,-30.006302340905734
19523,0.0,-0.048384326361498586,0.0004952869500438337,-13.344105701866964
8935,0.0,0.012892624868242886,0.0004949794695660316,-2.779124751602673
28440,0.0,0.02659804920394679,0.0004948049424706443,-2.867757292623395
15099,0.0,0.09356919728997458,0.0004943072892735079,-4.8411360452148235
13645,0.0,0.19235352150927454,0.0004939254278085385,21.736518194123732
10033,0.0,0.013352952247710888,0.0004938278689314738,-9.148015861137692
16908,0.0,-0.014877624804405742,0.0004932660346710111,-15.175371801584319
26873,0.0,-0.32193757202737994,0.0004920641784440056,-7.730801297851841
9539,0.0,0.015145077168905587,0.0004913200974283386,-0.7913860004523006
10901,0.0,0.015145077168905587,0.0004913200974283386,-0.7913860004523006
24547,0.0,0.0449450522579804,0.0004906091158010929,-18.759637906754648
2186,0.0,-0.05726293007925595,0.00048733681283838297,0.2300418582605701
1836,0.0,-0.08622406561857161,0.00048732521079167083,1.6076963611143569
12949,0.0,0.013737237153228384,0.00048648849010297636,-0.599703707810761
26889,0.0,0.04559307609121266,0.00048367084907708176,-12.54246919065465
15869,0.0,0.017220486926603606,0.0004820353748510764,-2.3155593384657323
29205,0.0,-0.03719167310174462,0.0004817860444398954,-15.812900015530136
3996,0.0,-0.07496644768988509,0.00048118949494014825,-3.336930729479569
18317,0.0,-0.10508767369201336,0.0004787248462646586,-6.934875602174387
1139,0.0,0.0330300903202,0.00047854207341663344,-3.0351270471683116
18582,0.0,0.0330300903202,0.00047854207341663344,-3.0351270471683116
6528,0.0,0.05233238999017087,0.00047764217686829667,3.6572661237301887
27601,0.0,0.011568835600574784,0.00047629899257336345,-3.2574820717307658
26375,0.0,0.13631501919814779,0.000474590631669253,8.269433711858994
627,0.0,0.5657596546387555,0.0004738113055567428,2.4907312338949836
26377,0.0,-0.04619244743979106,0.00047362746673566277,4.583688335308199
1905,0.0,-0.013216000851866735,0.0004724998562646856,-4.170486821567042
7692,0.0,0.011311908064695841,0.00047208561914122675,0.008804383587055042
8855,0.0,-0.05382775926948083,0.0004719720851113596,-1.8336718547664361
5489,0.0,-0.11615207583371157,0.0004719132939828747,-4.505791211737375
19691,0.0,-0.08378243552701331,0.00047103401926182326,-0.5770654696735349
23592,0.0,0.0795299156726742,0.00047093265153235137,5.90585895796325
722,0.0,0.27161131010051626,0.00047076891060948033,24.682453395109277
17098,0.0,0.1623515309504654,0.00046802134410574086,25.997898499998115
27216,0.0,0.051345664210414955,0.00046690446884199927,10.090570025929255
9662,0.0,-0.07132679720605989,0.0004668042460454809,-15.02046673452525
21947,0.0,0.02531605410587312,0.000465783629987224,-4.3137473866388625
1410,0.0,-0.0013269329960576524,0.0004649900824358325,1.5042748104054335
11994,0.0,0.07735266057723042,0.0004637118886565097,2.0112905931467813
27671,0.0,-0.010066267690049105,0.00046186640675884965,1.8744903285327652
16316,0.0,0.002328940528695509,0.0004618200944085403,-7.458285005327786
25274,0.0,0.17468530618379385,0.0004608502150203324,-20.480959239454407
12730,0.0,0.11425997419752423,0.0004599035055691329,16.273408267955855
22170,0.0,-0.08418189733430641,0.0004597658869084292,7.476541556019888
613,0.0,-0.09744521999862796,0.00045870124341155285,18.165175859329874
11589,0.0,-0.15952611621377835,0.00045572214578065343,13.229453688018626
11272,0.0,0.00890770036185689,0.00045567206394300856,0.5735111628787699
3423,0.0,0.007982664486102638,0.00045453051762877564,0.4063698670292766
18888,0.0,0.001402721738830881,0.0004544963431232777,-0.13749183212508242
26450,0.0,-0.010316037891896113,0.0004542963201182572,1.8039610440271936
5905,0.0,-0.012108981208112792,0.0004540435016444802,1.5083519031652348
26855,0.0,-0.052451670195374056,0.0004536387528876849,-2.609839325386652
19879,0.0,-0.20813649560247338,0.0004513748822762635,5.788664590566297
14721,0.0,-0.07425266271388328,0.00044987885453464364,21.88815705743428
7420,0.0,-0.1843780284926366,0.00044862692257944083,21.88496174464968
28974,0.0,0.024988846072194454,0.0004477653791320953,-10.48368876421874
30146,0.0,-0.05028286756055941,0.0004466989787140433,-4.286666700718175
62,0.0,0.0059404087974009034,0.0004466186635638733,0.29792706494140475
6611,0.0,-0.0005111275116519987,0.00044654801389165937,-22.802069450667226
12456,0.0,-0.044798055321272845,0.00044602204692845214,2.7431523848576678
20107,0.0,0.13731586730809325,0.000445674459600374,-33.758262775573044
27606,0.0,-0.021844861339651744,0.00044494722786610105,0.48057528673334104
1743,0.0,-0.06220498068416602,0.00044430034854793396,-0.043324958614839204
875,0.0,0.03968481707405433,0.0004434913762212809,-5.89439666155573
23881,0.0,-0.11249190736426057,0.00044246555641903667,-13.324101654675871
9923,0.0,0.21856301299263048,0.00044225370496518685,-8.672370750760333
924,0.0,0.04838560757800935,0.00044221215238018403,-8.73558209352726
27877,0.0,0.04237490347721927,0.00044113607826278944,0.2639730138179015
13898,0.0,-0.02283546191127353,0.00044054387063743405,-10.236008917607833
3226,0.0,-0.01363826071192542,0.0004401751126444627,-22.412862351687544
11176,0.0,-0.08342829997013212,0.0004399603815628157,0.14118602781795886
13773,0.0,-0.04737568394989716,0.00043989161584407244,-5.855732972846756
20125,0.0,0.04824127854422465,0.0004397458328936823,1.5255373812071369
24517,0.0,-0.06397016063719649,0.00043874864791363424,-2.8661108568338762
26008,0.0,-0.008737543472841107,0.0004364981119722548,2.2467999838309822
10148,0.0,0.004288858487128046,0.00043645963083871855,-0.08925027054655388
7136,0.0,0.26964110056585006,0.0004339432163337226,76.13507727443428
5959,0.0,0.3017487694786829,0.0004338500909771157,50.11739841888723
21411,0.0,-0.010740027341765518,0.00043358754853687286,-7.1479494679539535
29670,0.0,-0.018061734817440306,0.00043339183214642743,-4.24259032061077
22597,0.0,-0.002994295112325851,0.00043327966592030486,-13.774203124761945
22218,0.0,-0.0662838955566063,0.00043302074637645825,2.6367487780442715
28095,0.0,-0.006776071016572537,0.0004322568623202142,1.988304058902159
19088,0.0,-0.017285403854665232,0.000430953320820988,0.19462169606467405
6894,0.0,0.1436524760713207,0.00043043869755734224,-4.2882809997801985
3534,0.0,-0.004301659375524271,0.0004302861239245789,1.7062318709127204
8750,0.0,-0.016600144094565533,0.00042962739223240224,-0.12007169488318858
28084,0.0,0.01810566104085304,0.0004282819279715671,-1.8824059714916004
13958,0.0,-0.13484512609544722,0.000427553895082855,-12.737583791812106
5404,0.0,0.010018319279243945,0.0004263518490465996,-3.3978891280762786
3548,0.0,0.0007936530734416677,0.00042627411185679496,1.4995730591566794
15016,0.0,-0.041528585502747,0.0004256867455968967,6.058977910293681
258,0.0,0.02108852219565216,0.0004250996550403674,-7.52223680643691
3376,0.0,-0.022325625852266162,0.00042421454148393556,-8.563137262243544
21596,0.0,0.8773447984909395,0.000424091111125103,16.514836935832335
2028,0.0,0.02678932411998125,0.00042199342786729315,-1.0391953509373892
18626,0.0,0.05360600063977475,0.0004204014861151593,10.395284647375277
28560,0.0,0.11186077504632025,0.0004196888954553217,17.16534335089156
19562,0.0,-0.02488741120649568,0.0004186298679424409,3.744156616429012
698,0.0,0.025402581580521066,0.00041746105599865227,1.499685150200432
10661,0.0,0.01638690328185056,0.00041685829083633607,-0.7452980084548129
