util_influence,fair_influence
-0.013910857332484552,0.0008517998797325541
0.09913090747549475,-0.0014386434173663026
-0.02191341948687384,3.8637821725195405e-05
0.08517223584345034,0.0005997373333029541
0.18701694918794082,0.001673061840172464
-0.014163131426204368,-0.0003502445115899788
-0.033530581182255374,-9.324455519666313e-05
-0.025752905210577926,0.00016457838257748135
-0.013597173972128092,8.334083190392943e-06
-0.00389062636007034,5.191615663855072e-06
0.0054789773926889745,0.0005761477752559207
0.02087821086105209,0.0006364541266346185
-0.13518842636940984,0.0001498889122278054
0.021276645222959308,-0.0005952198861945974
0.026673511364731606,0.0016375456609967322
-0.01509819072407371,-0.0004987119027142936
0.027903854159393827,0.002615074746465485
-0.05489271646523444,-0.0006370555192874992
0.008828997553323987,-0.0013561239761050435
0.002721922859701914,4.536501144520534e-06
-0.1137519693731265,0.001157697207251155
-0.09233883020059053,-0.0013453529888616373
-0.005945646597672972,6.207063293706255e-05
-0.2227162343883246,0.0010141486134124071
-0.013798239120807377,-0.0001515255718458994
0.14398041842043385,0.000921773045622494
-0.014878901476203318,1.406879293651527e-05
-0.10908072389034189,0.0005842773509820742
-0.052673367704280875,-0.0011038554915342581
-0.01526027726425558,-0.00035078237171088923
0.004782913464409392,6.83353125444722e-05
-0.01604087281160652,0.0008224555017662244
0.17775567244573265,-0.00027236473109698973
0.021182248644343035,0.0003126559545884235
-0.05564068871640356,-0.000580817364292581
1.6714747030922848e-14,6.7755925722232205e-18
-0.009667878396199958,-1.0125436851434965e-05
0.1637531278047744,-0.0029772338547559775
0.19926294586680626,-1.8291338090720738e-05
0.013307970887142376,-6.563727485474687e-05
-0.038420980235014925,9.906665239092777e-06
0.15989096860938432,-0.0005677507743839049
-0.05125967885589402,-0.0003980849122721859
-0.006644915966912982,-0.00030530103518724733
0.0367253269876277,0.00031806046172058955
0.1697143051068362,0.0005695817649426744
-0.15783627716515275,-0.0005107203601092448
-0.182347988074983,0.0009543615016747781
-0.05913371894673308,0.0004349125350775155
0.009168528228401182,-0.0006899243735548571
-0.047512034451051705,0.0012151439415909583
-0.0050361284894759415,0.00038266579407802813
-0.010152910710507,-0.0003120417136027355
0.04850344378394996,-0.00027700333399948617
0.05882046841453719,-0.0001494358661945113
-0.02684022777556787,-0.0011542857232590947
0.3434619870678909,0.0032983024321063203
-0.016186747751291003,0.001135691844004343
-0.024068567345652377,1.5529127729727518e-05
0.10928037916405545,-0.001784725720933157
0.01170165797087806,0.0017168931099377483
-0.030082008517701028,0.00028124271912970356
4.057329832776619e-09,-4.524430055648737e-13
-0.06385727992446506,-0.0010885910534230037
-0.016689328355161546,-5.669737125238318e-05
-0.0004606867861752962,-4.3346920509326506e-05
-0.11521743246006443,-0.0004170367382499157
0.05146910095844251,-0.0015036415698714543
0.007244922299734051,0.00011049018047341596
-0.0830504710501914,-0.0016018779634783065
-0.08820723216472935,-0.0007351984260254632
-0.01545489786187937,-0.00020763194913759413
-0.09889880476081717,0.00020114797657789463
-0.022279575244859563,0.00010276457712747529
-0.12635748054356802,0.00019471478440674924
-0.14848830252781967,-0.0008348713360070211
-0.07481437707229546,-0.0012064838530223218
-0.15924218620131658,0.0012938079305274345
-0.09159732873343247,-0.0008967242210383917
-0.18857848796482182,0.00016246864176478105
-0.023161995580688148,-0.0026552561120929117
0.01460428929603365,0.000993926649029798
-0.015445381819393315,-0.00031843750244541397
4.772990431564864e-14,3.4201200375699375e-17
-0.06172933231902452,-0.0004557751745503397
0.19074478444914483,0.0018793066233481579
-0.012978837172043393,-0.00011931722460356789
3.112671459707573e-11,2.4316683252365926e-14
-0.05423904271475134,-0.0004134664461801767
0.08410895283965229,-0.001251927815840048
2.636105010510258e-11,-2.5471128853987374e-14
0.0003390511594534393,-0.0006841624736857277
-0.05287202844841825,-0.0015242359207893756
-0.29994448701424464,0.0007063145141056628
-0.022660327859474406,-0.0008406212369555929
-0.0024604571095377566,-0.00010641797520262129
-0.045695241740788296,0.00044728051853009873
-0.07349825728082468,-0.00032311121232298613
-0.20185765803182054,0.0013872759160735969
-0.07617177973587418,0.00030922661137435014
0.05185474433724241,-0.0021629289313284607
-0.026362961309428272,-0.00025432670314997925
0.055880450143597944,0.0018906314994558595
-0.25660221909255126,0.0012350786564870853
-0.029931025456191175,0.00013014028976098606
-0.00041647286928378057,-0.0019380064997059937
-0.018967836773759194,-0.0021621079231912204
-0.01955715375735119,-0.00017618943089013032
-0.009419698151624743,-0.0006207327348069844
0.08071163594486928,0.0001427502512264658
-0.05432294769247538,0.0001178829499552216
-0.07343804680903604,-0.00015124029774623156
-0.06049410994358081,-0.0006198135861284416
-0.05288612251094177,-0.000599426573190294
0.09424570879206144,0.00015834554505046112
-0.25480814499384924,-0.001468576612605994
0.30576139240220995,9.894084668911956e-05
0.041938992482492506,-0.00021314151089696818
-0.05375312558058708,-5.085890062376901e-06
-0.08681116327561651,-0.0009997052780167629
-0.2970062212924028,-0.004006123445184949
-0.011801294183152934,0.001042300824141856
0.5359948936141505,0.002483502271124629
0.22099176708157392,0.0012888646056230379
0.10353021731350769,0.0014840377495882308
0.008814548621120334,-5.652756864528784e-05
-0.15941761884590544,0.0005966401075918484
-0.04395896642673816,0.000343382117455228
0.02874448106030348,-0.0005423774065230699
0.006596619834951793,-0.0004394750661764796
-0.015906243351044572,-0.0002730594114604551
-0.04022564921450459,0.0002760853940586466
-0.535487115717568,0.0027547161031812807
-0.0340484068672274,-0.0012528727407766977
-0.0311580148674787,-0.00017281633264042013
-0.05010185793540323,0.0012475104749952654
-0.016505932928705485,6.576148769196328e-05
-0.05187157906296778,0.0002245314678104529
-0.04609524920351298,0.0016670055932606388
-0.046214749489740775,6.266830633465495e-05
-0.05564068871640356,-0.0005808173642925809
-0.005675610645485557,0.0017194526175709243
-0.09056286877011777,-7.986389028850389e-05
0.07042179222333156,0.0007556061208055387
-0.12316680667784817,-0.0015374997818170936
0.00591497222241516,-0.0006125413432706674
0.3084414264062931,-0.00026968316881280727
-0.024770025143324746,-7.320773689842723e-05
-0.0004935177841401837,3.4020015648823284e-05
-0.015668565229281776,-5.315899101653377e-05
-0.07038891615469269,-0.0012228438222188758
0.027620145488989903,-0.000449857577346162
-0.018937532602679656,0.0024493172771386266
0.0644196515807692,-0.0018703246226819143
-0.03218262611176585,0.00037367243874198504
-0.005102340400690782,-0.001401005236711834
-0.009760074115822796,-6.624589466907777e-05
0.06874466588602872,0.00028021978807159887
-0.04871268352227914,-0.002118993136640256
-0.13060228925980855,-0.0008431278186483384
-0.044064498345964154,-6.981938323820459e-05
-0.08178960248460163,0.00013995027228633228
-0.02911840166452004,-0.00046407601290147406
-0.08464111767466644,0.0006699328884099909
0.010280604044487983,5.286170278184128e-05
-0.033082877459602644,-0.0010893914253179951
0.0065544689283314915,-0.0007306193873579419
-0.00770044354287615,0.0007565266381840481
-0.06301831078779216,0.0013202371081767713
-0.060218846115200494,1.4343285807790056e-05
-0.04756943455387875,0.0004860768261497419
0.1590733053845964,-0.001737092315241632
-0.00871527952924191,-3.771491610254404e-06
-0.15472488036293366,0.002244709576395308
-0.0972050908063081,0.00045203073527515816
-0.012109645790541477,9.738784620803056e-05
-0.004770561121015766,0.00026537248629928556
-0.07694273824501555,0.000411448265955961
-0.036931389948984615,-0.0006568417803744559
0.11544081440489211,-0.0028177117680510382
-0.053588221927687266,-0.0005651352576351447
0.13858299845285937,0.0014385964426755296
0.005655070739883388,0.0009632843617238312
-0.1357996842279354,0.004887284461700941
0.08050167818329902,-0.0014769887125834268
-0.06439768952616913,-0.00029146370256488273
0.01307165668333308,0.0003588969071192422
-0.08041378843094407,0.001645030155405915
-0.07200718642255842,-8.160019349497855e-05
-0.008441097433225662,2.944807929004998e-05
-0.019485981156339593,-0.000575937873479529
-0.017296921553614078,0.00017227331965487478
-0.008612115630895298,-0.000405994519889929
-0.010776230659449342,-0.000323535119702967
-0.029711527113210907,-0.0005725670671900296
-0.08459905507428184,0.0033911187599017733
-0.07130008049427136,-1.5433290772383465e-05
-0.02600276856060087,1.8016291899541842e-05
-0.13788984418717554,0.0007854329075306365
-0.009593822785405812,-0.00042807712560170397
0.017295771279286994,0.00036279780584940824
0.25399403495097306,-0.0013525595617320278
2.1540426573584131e-10,-2.40780964939269e-13
-0.05256558375877205,-0.0012602368997907366
0.1708935326263884,-0.0005504004489863557
-0.018786197614994025,-0.00031074436075547227
-0.02966430775825338,-0.0008585819057292705
-0.006582845923897768,-1.981559750798612e-05
0.08935643742876223,-0.002285335385828938
-0.10487849238359329,0.0005826241218161961
-0.024568522432921718,-0.00011586062767514848
-0.004412456649281069,-0.00014599205971891274
0.017301441479485064,4.621675481332977e-05
-0.01408346093470613,-0.00047114880324538563
0.04752836793661759,-0.0008694284894457325
0.02735358884149539,-0.0004100206932645268
-0.03472359612953548,0.0005452108560190895
0.02673791700316189,0.000451055993787714
0.029021938460266416,-1.995808459274293e-05
0.07397816395781472,0.0014194042975556273
0.0896818672826187,0.0012553277850206193
0.022915446856537548,-3.8346717918274256e-05
-0.013472592541256346,-8.297082977831137e-05
0.015285116546013932,0.0005229290605782845
0.036196898166007484,0.0016978783749161687
-0.0707705262836198,-0.000559782622258739
0.25802296821323334,0.0009706095750473212
0.03080514002357352,-0.00024680529319648316
-0.001913079483980847,0.00031203837251779135
0.0661073588366496,-0.0005686307830652681
0.016034426530216035,-0.0012350794941953765
0.05997160454008483,0.00011802144310656864
-0.009904148147096113,-0.00024446754314493674
0.006074845549882756,0.0012506078706500713
-0.21269061926842348,0.0010504658145791851
-0.006841137105810184,-9.909283976470177e-05
-0.023313293065197922,8.759542159885127e-05
-0.04929912422177243,0.0009016536368320159
-0.03468242060810504,-0.0007091965758599357
-0.11156547520506234,8.974972414149184e-05
-0.05290460224982606,-0.0005044807035952045
-0.014746774732960696,-0.0008624344965769841
-0.03610987106682911,-0.00038225006368580283
-0.12796687202629392,0.0037244245386529786
0.02614278344394866,-0.0016271164887118254
0.03352663431244456,-3.5028406629536714e-05
-0.04798538782523249,-0.0010721510418890638
-0.03415126130468993,0.0001950557397250393
0.01401215215467616,-0.000882355847520936
-0.043735739137201114,0.0006629579130063729
-0.02381797693170841,-0.00022735579281150955
0.02588216252989235,0.0015668157732750185
0.06222769463031037,0.00036718970641192085
2.870592515291337e-10,-1.1823055534064556e-13
-0.008347540510905633,0.0005216344198482274
-0.0525559864576369,-0.0006056774183270082
0.0008487431124285564,-4.06414352636077e-05
0.0982784485208757,0.0007334363999978791
0.0009268984216984282,3.011509042663014e-05
0.006886393992960028,0.0013267346257140502
0.5178603974464078,0.0033667823011690615
-0.02578351630770596,-1.4249158557471098e-05
-0.013518430453658125,-0.0012890035508866038
0.06651028471898861,-0.0011877598205125865
0.013533715701494182,-2.047166064807155e-05
0.07426250668419067,-0.0013542896251617466
0.12829765915497107,-0.0026389684850670354
-0.06459071523252673,6.969597385403394e-05
-0.07157106446719119,0.0015532541241990332
-0.022081692060297694,-0.00017435975127553916
5.26203943054235e-11,-2.1328505591496575e-15
0.019200286985797912,0.0022665475047176915
-0.15220228722216825,0.002223583521671619
0.03217911419897429,-0.00015928320385121976
-0.02052071807535719,0.0005197738777924536
0.07520325294328972,0.00034417998873435417
-0.3404867521292995,-0.0001506779992944517
0.0872855016370674,-0.0021118659914892753
-0.019020999468892286,-0.00026679016172901444
-0.003100551024714132,0.00032182981253867007
0.005810959731186947,-0.0002176856897615041
-0.13882401154043164,0.00015797188395504634
0.05486722341851633,-0.000849927189807637
0.1825719455778111,-0.00016278070930670057
-0.009419698151624743,-0.0006207327348069844
-0.41252657902723644,0.0013201579654267734
0.6323032972453606,0.000767990106204504
-0.01675987481270067,0.0002065682405515816
-0.039655249939790034,1.1394846581949227e-05
-0.011613603827759559,9.593940805473719e-06
0.004539601700680457,-8.284361820489767e-06
-0.23690298140848795,0.000802964756105305
0.10185633983630983,0.0023798311159350743
-0.04105490644414636,6.280602898049514e-05
-0.006810202114833987,-0.000297544894882361
0.018812441185508177,0.0019427036595724924
-0.026965480721711194,-6.498384994642647e-05
-0.04987272856691941,-0.0014697309887831006
-0.17993146101068044,-0.0003235866789680275
-0.019623802796556202,-0.0001402723501240873
-0.07827079584561136,-0.0001351894726918678
2.057613700444061e-13,-4.432363021897053e-17
-0.11082825407511236,0.0004423843263721843
-0.01763116485770139,0.0008780042636934519
-0.01779996862915006,-0.0015473618645381643
0.10849531382126146,-0.00023682119351628987
-0.30783651257860734,0.0017441170769159798
-0.04683950157620284,-0.0006771166653330333
0.002305415245372228,-0.00048163067398702324
-0.013173114713855568,-0.00021866462273649614
-0.0906172091518635,7.380385279153221e-05
-0.042089429302633395,0.0001505987979144977
0.03278933410624451,0.0011119239981705197
0.00486665199821699,-0.0004299581366560514
0.009433351213336192,5.723889448273056e-05
-0.11081434718922885,-0.00137699134372246
0.30898213753723197,0.004373165322673893
-0.03247318333598767,4.0704238941362534e-05
-0.049580833749501216,0.0002974423015997653
-0.19079481742091994,0.0022791497208369854
0.021197312920008243,-0.0001176153381778834
-0.05534686990399937,0.0004702550489000623
-0.019046304234907847,-0.0010989899488231445
-0.16788602291478047,0.0005398707925606664
-0.1419588253316077,-0.0014616633135650968
0.048423537329206574,0.000989094955077556
-0.05040028570720838,0.00030238653394511477
0.005830503664845453,4.3474100174800744e-05
0.023809388331576108,0.00021089274967994365
0.02412736540520217,-0.0016988207349137028
0.04046783614898734,-0.0016570048856288202
-0.001876366669985009,-0.00031432194656359975
0.10748952113623388,0.0017523167523811015
-0.017883289943343126,-1.0989823270446852e-05
-0.024899346662032078,-0.0008200677755307332
-0.09313379080002909,-0.0009776123238706806
0.014093593212294928,0.0009181049396255718
0.002340041889976225,0.0005501483512917318
0.02892302240360621,-0.002084384351672927
-0.07514810523925351,-0.0008609371734930442
0.00415377720406418,-0.0004337761168104249
-0.025194529915839484,1.1949254902914777e-05
-0.056645251484281005,0.0010164243135513014
0.04981561431821945,0.0018444653138967526
0.0014854915610544508,-2.1362551158316937e-06
-0.052266472123467266,0.00022103608618245538
-0.08453168646842595,0.0011946979967175921
-0.17258089677255264,-0.0024894584062537216
0.02985170683043961,0.001650363255271031
0.012421587101090982,-0.0005913404512442264
-0.2766869731130501,0.0016372793095374269
-0.05161173257182236,-0.00025673860412552435
-0.003430560848008216,-0.00033165257223730777
-0.04361421090322777,-0.0007524728982177356
-0.014863314635100502,0.00202549802119186
-0.017524526711328897,0.000741964845511907
-0.05250924162707122,0.00011404043592215278
-0.03030745471970314,-0.00037684985128692676
-0.009976440428094919,0.00019190700354414683
0.155641870166608,-0.0014750159611063133
-0.09691869282367416,-0.00034555817072593674
0.04669451164747339,-0.00010274981312891663
-0.021031039497400143,-0.0007450568462268755
0.03265035581113608,-0.0008474135604988797
-1.9138782968539225e-08,-3.7739077906851593e-13
-0.05858930302561389,0.0002287852339606445
0.005034105215018715,0.00012394090792843007
-0.0629076399655328,-0.0008014982521572854
8.843068732933237e-05,1.5476527851699726e-06
-0.04712456548262302,-0.00017446193499428528
-0.16460663314046847,0.0007055964428670132
0.023380613567048302,6.533129758663294e-05
0.12375551723554122,0.0007148663706120861
-0.004999173522998369,-0.0003391614844505766
-0.05713131777830169,3.773354323418402e-05
-0.00999250614865029,5.8388581467375806e-05
-0.03845897399497199,0.0006706096880457024
-0.01522392764037964,0.0014161581318062092
0.02860630369788487,4.054757926305578e-05
0.008319048350571574,-0.0005893914939176742
-0.09265623990959605,-0.00016050892817648705
-0.14044860140571458,-0.0016006796100347716
-0.007428914144220886,-6.476745840722627e-05
0.022694190738369997,-0.0008698454041347875
-0.007870384774360294,-3.262469323770459e-05
-0.02888517533820478,0.0009414891449508736
-0.018076133300891414,-8.59832613023201e-05
-0.0144103692297342,-0.00035072797503517164
0.07709551045147324,-0.0018005453180781914
0.0006174688153774549,3.6467533236579954e-05
0.1248476188118093,-0.00102801306896211
-0.11476039653141423,0.0010447080571291062
0.023709659191781692,-0.0006123540789753836
0.016477131643034375,-0.0006487670701540356
0.021092312281450663,0.0011034271496658053
0.08465203392172412,2.5660603160356928e-05
-0.002201124791492033,-5.104498892404809e-05
0.39935212158252875,0.0027619904326970147
0.044239832987901836,0.000321684288571398
0.06478494724049014,0.00021529025741002567
0.08314949731200375,-0.0026147805150922637
-0.005681912058422579,0.0004295611846325932
-0.0249317888094249,-0.0009206938198010147
-0.01158224619566327,-9.305219036741523e-05
0.030751118529826257,0.00024652019242636593
0.002664592589309246,2.3299366687822537e-05
0.12350141603643475,-0.0016598208679737172
-0.09309771580584593,0.00036414431676212483
0.21517962481424902,-0.0016301945049336372
0.23603933951994552,0.002233601417558775
-0.39415162446071816,0.0006196304260996923
0.11947075946894646,-0.002848786040951377
-0.009675660675247603,-0.0006158329919152632
-0.0014035485848527187,0.0006816679131450658
-0.0006133409751846384,-0.00025316896887019876
-0.049843003475426834,-0.00453343510047545
-0.5400554015370002,0.001968095503169217
0.09373589837261813,0.00016975943015889455
0.05014323690099332,-3.377699377796866e-05
-0.13212063962587609,0.001512620375546336
-0.02896151262867036,-0.000195649042180131
-0.0654308712065299,0.0005679066160352571
-0.05790684857238726,-6.124425021245156e-05
0.1670577927592434,0.001128694334863234
-0.07019416918093292,-0.00021776683096740005
-0.053241120445659956,-0.000885113208418927
-0.009676905488890924,0.00014770802815335248
0.0026540406334537832,2.2062520585602656e-06
-0.04782772935014111,0.0003538351085327532
-0.027902954860532042,0.0002779613748063967
-0.026342572211830038,-0.00034199867020644653
-0.01190118907882686,1.6431740971145727e-05
0.00053364625347687,-0.0009614167868446748
-0.04514705763345741,-2.5138644283981413e-05
-0.03639994815818071,0.00010601229286579287
0.12283709251337833,-0.0020111883428346874
0.255220879011428,0.0016403665986039434
-0.03901578908339854,-0.000708016526755984
0.31865365545943347,-0.0009914234593307982
-0.3418847372405445,-0.001194802162481154
0.03490807082015126,-0.0008644682048215076
-0.017722416007618282,-0.00020384630933955678
0.5132866809270352,-0.002514246999262191
-0.057394435961118255,0.00037668248727062216
-0.025037196408499957,-0.00016464563484158034
2.5436162268707995e-10,-1.8492237445180227e-13
0.009868675768553473,0.0004184122399869057
-0.030595931036516484,-0.00045354707036593736
-0.06266385830915454,0.0020738473469594505
0.01083900499375883,-0.0006864501906094307
-0.007853979259705357,-6.29871330257782e-05
-0.03875733264659376,-0.00011732338762802372
-0.01974599561599793,-0.00021856002591846816
-0.010487301792024601,0.0022075297424395536
-0.02022929601780911,-4.665201505162708e-05
-0.957968414353114,0.002977557800922817
0.018056120836170756,4.972896186302807e-05
-0.024655864877797203,-0.00047087578988691184
0.07341760408915898,0.0004834557285584463
0.0037527939064903705,-0.0001396203247217949
-0.02327378156452581,-0.0003956005772870311
-0.11843859477913211,-0.0009460184165637534
0.7174875370968123,-0.004782790155249324
0.12414747091182032,0.0010562799551229387
-0.08754988141925796,-7.399572407098007e-05
-0.005196735369536853,0.0001582476730851509
-0.029152602157714903,0.000350305927169807
-0.3307294245209446,3.732466698287057e-05
0.19697370390865393,-0.004065807188339724
-0.2959804198520643,-0.0015101639359985349
-0.21857922140007638,0.001559018292281806
0.10146231279240768,-0.00040937775940970645
0.009591984173225513,0.003314685358468141
-0.014412670308511202,-0.00028034952321210965
-0.19131564117458857,-0.0004924015604882433
-0.12972278029933765,0.0021520348532706227
0.07808897591081368,0.0015547557934798518
-0.008301326689554177,-0.0008688187668213879
0.001103112880653458,1.6491250403245948e-05
0.34730734379164274,0.0013500379021253186
-0.013145226687858195,-0.0003506402825812497
0.061741462032308424,-0.0001000397064212485
0.18478972492650528,-0.00016129269443866315
0.04897328108790476,-0.0011459172748518032
-0.009012914960393663,-9.720050241601097e-06
-0.2168376072112401,0.001677893739720384
0.007672485254880012,0.0003855116709682481
-0.001908556625774905,0.00014067010555487953
0.24327189073603142,-0.0012220676908526018
0.03380708880473896,-0.0009032097312380899
-0.09436731999306032,-0.0014471499907886467
-0.05892859551594708,-0.0007972582345124972
-0.04042849633636925,-0.0009529427832373046
-0.025868324108877825,0.00018302471072145123
0.07143886897665386,-0.0005579323075049038
-0.033902005138900154,-1.3527125775532541e-05
-0.15617134442727976,0.00032320551949355334
0.0018666966016589776,-0.0006199614735688514
-0.3076825759661252,-0.001647379392143733
-0.10986995374992474,0.0011081181712569404
0.07482317354463228,-0.0012414905348969308
0.11352262066839448,-0.00014452698246719152
0.03278933410624451,0.0011119239981705197
-0.0028877936587662096,-0.0004237491176749664
-0.006166011856958248,-4.2506094346892e-05
-0.057289923823267745,0.00016369840397207846
