Index,Actual Robust Difference,Influence Robust Difference
85,0.9918020210479881,0.8912178250357634
86,1.0946103674086771,1.1220261580414566
87,1.4010230745188892,1.4085319941933971
88,-0.8099365743692033,-0.8142838045621944
89,13.843484095081294,13.279862353715846
90,3.0423848271857423,2.9970317019596204
91,-0.5279029015691776,-0.5569461366850148
92,0.7331579698502537,0.862380444685979
93,0.0017992093908105744,0.0013156499011462114
94,-0.6256735742035744,-0.6179766744407469
95,21.379954585699124,20.8846055593935
96,-0.022867150772981404,-0.02642209553328128
97,-0.5704387566474907,-0.5689758023786843
98,-0.37070972901437926,-0.367521325635594
99,1.224645730921111,1.2089305642314914
100,-1.6028390789288096,-1.5563342852877493
101,-0.7378012449653397,-0.599157823457278
102,-0.15197526320389443,-0.16121273610116535
103,0.688983801910581,0.6263527900414897
104,0.04685234185308218,0.04067639545982369
105,-2.3005997285645208,-2.2150238256701593
106,-0.0020012942968605785,-0.002262920134686872
107,-0.7931133753954782,-0.7893511141359898
108,-0.20956362411470764,-0.22946236819737473
109,-3.7721460300181207,-3.7386579156123787
110,0.019718549811841513,0.018453323506128
111,-8.216456490946257,-8.07703294344267
112,0.004317410819567158,0.003735219463169778
113,0.014382225162080431,0.01328251320152664
114,-1.5132894006246715,-1.3127305178726107
115,9.538642451499072,9.304406969995735
116,2.3827932524818607,2.3805947806652417
117,0.07979972939756408,0.06683703265889215
118,-0.05378554310755135,-0.05716970383341186
119,3.1626408987931427,3.26265001253568
120,-0.3777508243929333,-0.39863849166807164
121,-0.22462184600408364,-0.31055663543780676
122,-1.7405861447550706,-1.709811515436595
123,7.613317925077354,7.417552572981778
124,-0.04834868469515641,-0.04671034979178561
125,-0.1547416371977306,-0.1623636794420053
126,-3.7306457346458046,-3.7380608722217983
127,0.009896668899273209,0.010179062119854174
128,0.001688100798673986,0.0009840837921149391
129,-0.948400687890171,-0.969290662556034
130,1.2767499271558336,1.2261541388610986
131,1.974604018701939,1.9157036207037104
132,-0.08938861039314361,-0.08957853259337785
133,-0.32278680999661447,-0.3107320794453353
134,0.4183889839132462,0.4138416624129503
135,2.1877596302247184,2.167727751007499
136,-4.012772978963767,-3.9228547227544674
137,0.3328472896819221,0.29946668467184495
138,-0.14972140870941075,-0.1439786023723559
139,1.224396100098602,1.1944032162033682
140,0.2944758202356752,0.2860461649431639
141,1.49402679119612,1.4935616523824986
142,-1.0294339602432956,-1.0196959114377593
143,-0.03658324763091514,-0.04096533531283053
144,-1.4606027358140636,-1.4514571124281521
145,0.5868286171235013,0.6145828096693072
146,0.10575055042500026,0.06753247882476453
147,0.12267666045590886,0.11017917709639412
148,0.0035329627789906226,0.0027484779693408698
149,0.04001561967015732,0.0003672142111517118
150,-4.701994097091301,-4.713032859596555
151,0.0008270402595371706,1.9668326239441e-05
152,0.0079409655645577,0.004959311929103114
153,4.306009766782154,4.209665225911177
154,-2.2837385401626307,-2.2176543149135544
155,0.0011176384996360866,8.324299694884123e-05
156,0.29065113058368297,0.30813799705881756
157,0.030914607197701116,0.026884748835656256
158,1.0103648731810608,0.9977146004877928
159,-0.0015020202081359457,-0.05283120445501379
160,-0.03719521319180785,0.00430755576301467
161,-1.3138652910492965,-1.3057650487098014
162,-0.7607359731118777,-0.7880204658908766
163,1.299177351625076,1.3142651024955148
164,0.02207117278339865,0.015008676401061235
165,1.0466536359408565,1.1307889513633673
166,0.07617665004363516,0.0716686328430033
167,-0.6288039003957238,-0.6235774248779075
168,-1.8644801645605185,-1.8898608310848997
169,-0.26269551361019694,-0.24837705163324847
170,0.007078578579239547,0.006102099756617647
171,0.058006196641144925,0.06596903034967605
172,4.022114972635791,4.0093808615446065
173,0.26273939899874676,0.367714603435497
174,3.5083567121710075,3.3873217449208406
175,0.10941516530147055,0.105494609041085
176,-0.09073749686103838,1.480179391271935
177,-3.3654870748796384,-3.3335909111879967
178,1.085632570218877,1.0568879012662098
179,-0.04589148988361558,-0.021100417159381046
180,-1.6900629145929997,-1.7414242809415221
181,-0.027900052084078197,-0.031165559262007814
182,-0.31834813914429105,-0.3015613377417461
183,-2.048781075788611,-2.1544087709980135
184,0.0004510366898102802,-0.0004979028285318647
185,-1.429243136190962,-1.454323438613704
186,-0.13032087876854348,-0.1329927855296471
187,-6.395419195143404,-6.240439649949054
188,-0.505950383058007,-0.5110953533745597
189,-0.7699524500994812,-0.7648974428394966
190,-0.7508972258028734,-0.7452462685479289
191,-2.2632249387388583,-2.15039778216778
192,0.021377846830546332,0.01982771794330611
193,0.17575764406501548,0.15991085726743373
194,0.000742168882425176,-0.00011986324355022065
195,5.9677066351705434,6.05102163140299
196,-2.134055828398232,-2.141158645619681
197,-32.76692189227197,-32.16491117790295
198,-0.052194983003573725,-0.0556232901619525
199,-0.07380643828946631,-0.07796234212348355
200,-1.094448380470567,-1.1045432777657445
201,0.004655738330257009,0.00022155128535117694
202,0.13802111880704615,0.11977084271951484
203,0.02529346142364375,0.023958939860996287
204,0.8115491770495282,0.7633604711199933
205,0.001075196154488367,-4.935874006580423e-05
206,0.7658916817981662,0.7965242484871731
207,-3.1851165384687192,-3.186710749652209
208,0.004292098648875253,-3.252543953353262e-05
209,0.0009161949155895854,0.0008439075071367133
210,0.6204929544428524,0.49915086236159434
211,-3.650502131270514,-3.5891137807100355
212,3.212516300065545,3.1806280645056604
213,-3.1288460774776468,-2.9700037068297593
214,-0.24911685680308437,-0.24054305958365627
215,0.15634972845327866,0.06441063510144618
216,0.0009419092966709286,0.00018322154428804415
217,3.099244285340319,3.0643890995605356
218,0.6501140545715316,0.6376314074865571
219,-0.14849923775000207,-0.16876793936901585
220,1.7822888498285465,1.6801395686287182
221,0.7168963118710963,0.6714367919567286
222,-0.019582801011893025,-0.020900055664755463
223,0.002475185043294914,0.0023485469783280075
224,2.3239866888307006,2.2881866868719296
225,-0.0018278338357049506,-0.002353746007662195
226,0.0005536114676942816,0.0003300432629117204
227,0.7166996867645139,0.6815169033176034
228,0.0013802103603666183,0.00037288395628338637
229,0.017928963129634212,0.013836027743935712
230,0.12074107926127908,0.11634835100285787
231,-0.00586680570813769,-0.006442618217815595
232,0.1418395549753768,0.1265002325632596
233,-0.2903044020131347,-0.31668433276200025
234,-0.9784762209737892,-0.9959465856166545
235,-0.44148635797319,-0.4337264353164666
236,0.1251668428967605,0.30799714553299334
237,-2.1899875804638214,-2.2031390023554507
238,1.491335614287891,1.3767575988636263
239,5.384150251731626,5.228121097481485
240,9.748303102437603,9.460823316993913
241,-0.7034615727407072,-0.7588925242258192
242,-0.17099381242769596,-0.023456153872241092
243,0.0009763533435034333,-1.0512571680048525e-05
244,-0.164782170268154,-0.16728438008798716
245,-0.4197715574491667,-0.38471490292927923
246,0.008173172494934988,-0.02063570145683314
247,0.9307820798130706,0.8289968188593191
248,2.610818066263164,2.601358997077115
249,-0.33759135377113125,-0.41418763003450276
250,-2.9638942417477665,-2.9483664849477598
251,-0.28072438375056663,-0.23429991809051678
252,0.9321864730018206,0.7996365190455321
253,0.0027654444565996528,0.0015806486231016836
254,0.001747066038660705,-0.00025592646108037463
255,-0.6862504749879008,-0.662382412778566
256,-2.678890612974101,-2.713063716760179
257,-0.6367178795471773,-0.6533498157897253
258,1.092971680750452,1.0587436075194843
259,4.501028036470416,4.290074794997871
260,-0.209657784132105,-0.2094711221408534
261,0.3295200107377241,0.34728223794431234
262,-0.0829070118124946,-0.05621032193371184
263,-0.1376537431660836,-0.13487803961171033
264,-0.6797180113007926,-0.6709627035590569
265,-0.6152628720046778,-0.6235461687895503
266,-0.036876505246254965,-0.037244058518318766
267,0.6443011287610716,0.6005898845261635
268,-0.10849611902085599,-0.10639420181601279
269,-0.04426815845181409,-0.04434944485774949
270,-4.1683197522725095,-4.0043006510395855
271,0.0008982665422081482,-0.03187364124530114
272,-0.24231551432603737,-0.24513491160566908
273,-0.6640540877315289,-0.6368193269043806
274,0.9772571618650545,0.9423224754462336
275,-0.7186271489308638,-0.7549307929102285
276,0.0024203726579798968,-0.0014917450293532389
277,-2.1452662587362283,-2.067822673574524
278,-2.0741855980732,-2.0584624942398557
279,-0.9419997999129919,-0.9469010999739017
280,-0.5134470360890191,-0.40314732847504287
281,-0.11938706269756949,-0.027822066326812084
282,2.451267960816949,2.452123896419161
283,-2.39405180481117,-2.345588032337194
284,-16.88347497457835,-16.380856322479627
285,4.777389199880417,4.219162184627223
286,4.81407139701696,4.147967363386688
287,0.018177273357650847,0.014871078063031465
288,0.002211857669863093,0.001483475698461874
289,-3.9423895555555646,-4.1343553387532275
290,3.205418692477906,3.200702992562749
291,-0.21377418563861283,-0.2752131629671466
292,-0.4981840314312649,-0.5453609045944484
293,1.7391070390340246,1.761380949330483
294,-0.07097656762834958,0.031416651201181714
295,0.028302592500949686,0.025584018641715077
296,0.8159462704097677,1.030200644192606
297,1.4105614699692524,1.46854261250733
298,-2.88167180538494,-2.7348148956652216
299,-0.021228574179986026,-0.02375537118759037
300,-3.402577106608078,-3.3937815811977146
301,0.028778231239812158,0.026871384700831932
302,-23.195245160177365,-21.08583308279063
303,-0.02717487616246217,-0.04614759407094772
304,0.7367428369216213,0.7801767086321467
305,-1.5142365490810334,-1.4402182695329995
306,6.2450431108936755,5.562360112900091
307,-0.8015139308408834,-0.7459138087503585
308,4.188478863730779,4.229603908598052
309,-0.086025074337158,-0.10847361986767176
310,2.172101821374781,2.1440814604040064
311,0.3574366320426634,0.35377962365561294
312,-0.3197476561763324,-0.3071602898918
313,-0.23851092380482442,-0.10235212666911829
314,1.3116538212743762,1.3157208023033513
315,-3.2502037899103016,-3.222547988548339
316,-0.4298737397921286,-0.42491542937968624
317,-1.3196842869729153,-1.284470891750929
318,-0.026501008901504974,-0.028555096182784002
319,-1.031400092133481,-1.0415348214346647
320,0.006908356633175572,0.01263152011519817
321,-0.45449315060795925,-0.4639976361754478
322,1.4171164300623786,1.4588182943772623
323,3.5668606663730316,3.565715141861793
324,0.4904710802111367,0.5844351488738182
325,-0.10532195911764575,-0.10146839949128914
326,0.020715057264169445,0.01748311604402021
327,-0.00043395038665039465,-0.0015312488203342448
328,-0.13409886301633378,-0.14834701085877675
329,-1.522148832068524,-1.557556491343067
330,0.04365138694902271,0.04150100293202308
331,0.6782603959618427,0.6508331260947604
332,-0.008790193018285208,-0.00865353848130515
333,-0.7425402115040924,-0.6462299068851614
334,-0.42083445877324266,-0.40447688009859295
335,-7.772179774427059,-7.585878725224314
336,-3.079594381271818,-3.0711301232141204
337,11.008045745146774,10.69386979040873
338,0.025338142077089287,0.01982771794330611
339,-0.6259930449550666,-0.6385930463214003
340,0.4968758479026292,0.4719859047323252
341,5.8854330042195215,5.825070878623885
342,0.0002922025651059812,-0.00014457934364680894
343,-2.9049308342546283,-2.866688061064702
344,-0.0336179192745476,-0.034835178925728544
345,-2.1663350232793164,-2.182244861634516
346,-1.679625186836347,-1.6056982576346779
347,-0.02631289754754107,-0.02861304512382747
348,0.7395433568253793,0.7575031141544203
349,-4.235457019065507,-4.147235882224349
350,-0.09114013108774088,-0.09165895920376102
351,6.125268207143563,6.005521716602762
352,-0.8492661514401334,-0.8370795047633789
353,11.806869290146096,11.274386081817864
354,7.652489344846799,7.430321609270153
355,-2.014861149918943,-1.9296149716163646
356,0.8929732780306949,0.854498811731153
357,-0.016924291963732685,-0.017618446118863616
358,-1.6938868392071527,-1.7113001559069094
359,1.3672837075337156,1.3746503573586244
360,-0.011854745658638421,-0.015137246683392608
361,-0.31989423559207353,-0.3252925136018072
362,-0.0062707571232749615,0.0022965309103318895
363,0.050005749757474405,0.04636840693780362
364,-0.016109228157802136,-0.021734319495263693
365,5.402262721781881,5.088201080276205
366,-0.2870875094231451,-0.20802916358387588
367,3.512654894388106,3.5719027579359373
368,-6.163156930031619,-5.851765970327589
369,0.3232072543414688,0.23882607149972157
370,-10.633943711471147,-10.650776235399071
371,2.3142263221634494,2.319056503525862
372,-1.1649122575472575,-1.208949823217344
373,-5.649228863989265,-5.469359105361929
374,-2.138966867137242,-2.114669014120325
375,-0.9167924093735564,-0.9275495679169127
376,-0.8287979679280397,-0.8429021500114295
377,0.16109687113930704,0.1769046031101794
378,-0.6226678148632345,-0.6041246155254818
379,0.06216775444954692,0.06338446408281284
380,-8.63473999697726,-8.679623568379471
381,-3.587547166072909,-3.5029377549344933
382,-0.8311123565290472,-0.8621627131214623
383,0.000665323388602701,-6.117530706333867e-07
384,2.0065225687458224,2.0600098872931363
385,-0.20107274628935556,-0.20161105283631045
386,-5.496723516673228,-5.434398233057149
387,-5.690368329251214,-5.650509301045024
388,-11.732215764157445,-11.84902791147066
389,1.5756269621397223,1.543660009791961
390,1.0780110535388303,1.0621796906528405
391,-0.03280920795441489,-0.032124576929221015
392,3.535570658648794,3.4521163461747135
393,-0.14721782643391634,-0.15135529688983326
394,-0.006263045734158368,0.0022965309103318895
395,-2.1426625617086756,-1.9096384368623305
396,-1.1561780071788235,-1.1718396604830623
397,-0.03369189047225518,-0.033905826710662654
398,-0.49013992506479553,-0.4898055510872764
399,-0.21604742874478688,-0.20813017851354754
400,-0.23202729220793117,-0.22687207544063195
401,-0.48141819997727,-0.5031714124063628
402,-0.5624495083266083,-0.5400793083273985
403,0.0010049946904473472,6.406094673928618e-05
404,0.07762834952791309,0.07373941588141689
405,-0.9860703291069512,-0.9594790938270353
406,-1.8228034014009609,-1.6873591862014194
407,-0.04427417225087993,-0.050285821358898405
408,3.3565543952463486,3.1920786755786548
409,-2.1625659551664285,-2.114535712636933
410,6.58044005353986,6.617603564364655
411,-3.362867329421533,-3.2107772800276337
412,0.7175109893341869,0.7263426879943234
413,-0.5257186484705016,-0.47914961822162855
414,0.46591473596890864,0.5164289707706496
415,-0.06365156676747574,-0.051226268070695705
416,-0.12049504792594234,-0.1242683488244194
417,11.101668034818431,10.55016067835634
418,2.1396914779779763,2.116633362930416
419,1.5583160758415033,1.2600058601931197
420,0.0900203324836184,0.08592319402390922
421,-1.056830690863535,-1.0641673179686304
422,0.19869159534573555,0.22663112320527973
423,-0.275470370599578,-0.28241915160182524
424,-1.4035263632258648,-1.426033915968103
425,0.8640092094192369,0.831912138061494
426,-0.16119574536423897,-0.17230523673087397
427,-1.5798902244023338,-1.5289367313015054
428,-0.24871667545176024,-0.2484136505106811
429,-0.018913335193246894,-0.01712948940914696
430,0.03877171277417801,0.03526586472594972
431,12.923017401806646,12.788314504160684
432,-4.196628335251262,-4.15994239890433
433,0.08205130478472711,0.07022616966089898
434,0.08855746150038613,0.0818271376847956
435,0.2070964455624562,0.20913452340750546
436,0.019746579935599584,0.018493724059016572
437,0.9190636731191262,0.9061129148460152
438,0.12015649652312277,0.1138744703430999
439,-0.9726663864694274,-0.9499376489030433
440,-0.03445943904262094,-0.03571686685734439
441,0.048061198056529975,0.04589364949557023
442,-10.673655015953955,-10.643921645887312
443,-2.0698738909195527,-2.0218023762509763
444,2.881803290470998,2.90719064823794
445,1.3688929850695786,1.3746503573586244
446,0.39986274830789625,0.3933107025613328
447,1.0850065308413832,1.1038198590044144
448,-0.009869910010820604,-0.01059545904827703
449,-1.0263083719610222,-1.0171586791920766
450,-1.973900944190973,-2.014165283242783
451,-0.36867393433658435,-0.3695631282355293
452,-0.01590582751759939,-0.014670996567794081
453,-0.009151432381258928,0.0038991289185033202
454,2.6012037031923683,2.622407813664456
455,-0.5835640295099438,-0.5685779183913331
456,-1.1559339716977775,-1.1846388187898058
457,0.5868856534889346,0.6171514084985272
458,-0.9640991202659279,-0.9530884150262662
459,-0.17173826684665983,-0.15811928628618843
460,-3.1295585217230837,-3.0545932005028225
461,-0.19641412647615653,-0.20212753034862962
462,29.46474909625067,29.473151355005214
463,0.21309176706563449,0.21352034558203503
464,0.45374572228320176,0.4921263640869544
465,-1.6859574467507628,-1.682465898057388
466,-0.06356847274764732,-0.06553641247855446
467,0.10368707031102531,0.10068202131838305
468,4.197747979354972,4.185616742960104
469,-0.04292700907353719,-0.04993533870219441
470,-1.6595538676774595,-1.685004077859336
471,0.0008083330949375522,-0.000245650886784841
472,0.02424531495125848,0.021586997402773134
473,-0.9448684443359525,-0.9370674712754911
474,13.39894018830455,12.86269459786615
475,-0.17668387809953856,-0.19608646689856712
476,0.06276476650600671,0.05666837817408604
477,-0.02840512896727887,-0.029864839560089645
478,1.925585841485372,1.8833853814179051
479,3.892937053082278,3.8547636708487913
480,24.468132071836408,24.29525975764888
481,0.2414490647124694,0.23195578999007604
482,-0.18036238719287212,-0.19476320988116175
483,-1.0337019480184608,-1.0012582597694726
484,-3.1349893750702904,-3.167936741883888
485,-1.8405314738374727,-1.8150046950194099
486,0.0021535323694479303,-3.2444754416257834e-05
487,0.01988956009518006,0.013754305494375445
488,-1.5874434363249748,-1.5109984388463802
489,-4.915281491956193,-4.83737390211665
490,0.0046956403839431005,-4.2065237614061326e-05
491,-0.09191658020608884,-0.08709015759789542
492,0.49542892007139017,0.5413235522987143
493,0.0008190895114239538,0.00033238543316007073
494,0.006079796304220508,0.004658210045807095
495,0.009134340205491753,0.0318101838439588
496,-0.4679705274365915,-0.4675778073251523
497,0.015008169337306754,0.007707710817384306
498,0.0068878779111400945,0.002964353461263635
499,4.105022250222646,4.009209867836538
500,0.02814485444650927,0.036683394748810216
501,-0.027213092284000595,-0.029899401255524653
502,6.320767982540929,6.22793042751532
503,0.03692515950297093,0.03538022222335258
504,0.8775745728307811,0.8357550836417851
505,-0.9235055703247781,-0.8906402947962049
506,-1.2320592881451375,-0.9146690820386549
507,-0.1308119996538153,-0.13452197865837479
508,0.0041996931522589875,-0.0006572350570466193
509,0.00771894887657254,0.006183298800982836
510,-0.1982939180743415,-0.19854566585883732
511,-0.11196187767018273,-0.1126082512246782
512,-5.92933745499613,-5.6399404715517925
513,-0.044492547825939255,-0.04550408506642833
514,-3.1116532115156588,-3.04115030603992
515,0.020730950331198983,0.022916621756234767
516,-0.5154407996487862,-0.49829083487402637
517,-0.3613069600514791,-0.380743650151574
518,0.047231549195203115,0.0472539640768479
519,-1.080359818541183,-1.0470935301215647
520,0.005428508207842242,0.0006084873505661846
521,-1.3358422172259452,-1.2171296581201323
522,5.748597294530555,5.5471547371837
523,0.04737290249977377,0.04904336015841376
524,-0.015445337625351385,-0.017454328165012793
525,2.8337665906165057,2.662792143232595
526,-0.076579717999266,-0.07912311594607131
527,-1.3713707974102363,-1.3479501027356895
528,-0.0019167631453456124,-0.004169949735926637
529,-29.900088253114518,-29.71205336026598
530,0.0979092319666961,0.08984213618712458
531,2.1570463767557158,2.059568402516965
532,3.0802857425987895,2.9662885842032085
533,1.0725770256458418,1.0741222708481244
534,-0.011614068102971942,-0.018042187639935293
535,-11.506555625212968,-11.265850443329667
536,0.0007397605750156799,-8.829882974703127e-07
537,-0.9993582875158609,-0.9886592845073132
538,0.003740623700650758,6.406094673928618e-05
539,0.3877307956272489,0.3456761844222314
540,-0.03636119647671876,-0.04106653111973265
541,-3.826257777814135,-3.6941086283126543
542,1.6379307769693696,1.6045430471661595
543,9.466350152664745,9.15703159212554
544,-12.013738379990173,-11.468818209383755
545,-8.511682312348967,-8.553032960725412
546,-0.8449187578944475,-0.8540529132049443
547,0.5823331352412424,0.4446910265975924
548,-1.4194887022113107,-1.415835333584174
549,0.2224432871907993,0.28130314481472
550,4.116548463343861,4.181524809604166
551,0.04352270648996637,0.04085524627420586
552,0.02196122525856481,0.015934596157891764
553,-0.665253496639707,-0.6872064713300117
554,-1.135217116894637,-1.046199368487037
555,2.205109606710721,2.1639056404954484
556,-1.6854857782909676,-1.7044456702654083
557,-0.23003429157779465,-0.2255471777453201
558,-2.95330054931037,-2.9901987510727355
559,0.0468119106553786,0.036123729690361664
560,1.7696793532295487,1.6136984761756086
561,0.43990873974235,0.5041330552920613
562,-4.087969763064393,-4.044489615079838
563,4.425837456796216,4.2922700224606185
564,1.4421792049106443,1.411343407312978
565,-0.07737032645036379,-0.07600679159567576
566,-0.14567407367940177,-0.1249917213783274
567,0.998007498201332,1.0357113402504183
568,-0.4935870261688251,-0.4908748197697358
569,-1.346859719483291,-1.3367255278961345
570,-0.11015464759111637,-0.19688751400774734
571,1.36988976444718,1.2292403592190162
572,-0.0017217837084899656,-0.002702495289840836
573,1.7180118887117715,1.5031325210349877
574,-2.6842701470159227,-2.618985128191117
575,-0.33205123723291763,-0.3284644834026812
576,1.0771117941067132,0.9769532935257272
577,-0.4512257959868293,-0.5674710175395964
578,3.2895694135131635,3.244340775340465
579,5.969520426946474,5.244482733134912
580,0.036544369635521434,0.023267562607215415
581,-3.7505445526885524,-3.72652914505214
582,-0.4010037476027719,-0.39314930944605175
583,-3.380847255840308,-3.304497971200967
584,0.1029694011722313,0.02259375840473128
585,0.4168175479026104,0.4048085175239409
586,2.137882621699646,2.1321338206568026
587,0.07183095708296605,0.07032598418085725
588,-2.702625125400118,-2.7017303632389
589,-0.3668757556933997,-0.40162109192761153
590,-2.7627866889388315,-2.7635920438834076
591,0.0018114072663593106,-0.0003978970654787841
592,-1.3855741736315395,-1.3622726398978384
593,0.07295333924503211,0.0726010851086053
594,-7.136802591562628,-6.972427080888938
595,-7.1734813383627625,-7.083539286286092
596,0.45801201871381636,0.4566951435262669
597,0.0010423707390145864,-5.752719500871068e-06
598,0.009510498170129722,0.008794250342945039
599,0.005604952890280401,0.0030604117223289973
600,8.377590295021946,8.385212130910592
601,0.32677154089833493,0.3098379693669261
602,-0.017493926374299917,-0.017605836972546526
603,-49.32560827271118,-49.038210430793235
604,0.0014835074234724743,-0.0003587196571705686
605,1.2844619918987519,1.1951769347538423
606,-2.0654357534904193,-1.9991997812056672
607,4.495539597889547,4.45984756484284
608,4.131416397854991,4.1061672665803215
609,-0.056681508029214456,-0.06052167825972974
610,-0.000624782963313919,-0.001637096406099592
611,-1.0427690558544782,-1.047451361941872
612,0.9787146714934352,0.9620154248631965
613,-1.948849729844369,-1.8692519843545738
614,11.496831168449717,11.404911549250865
615,1.3869170219995794,1.3532182673492705
616,-1.5310623980931268,-1.3562016976841416
617,0.7123628247554734,0.7007787521703405
618,-0.015053584810630127,-0.0599850806832123
619,0.0006076076642784756,-7.445154307146273e-05
620,-1.0111530806889277,-1.0183683748958443
621,-1.7872834451864037,-1.7371664085592493
622,0.4758339737154529,0.4665206336760674
623,0.002866453776732669,0.002387598920189432
624,-0.9385350786615163,-0.9601660691484728
625,0.010961665800095943,0.01106577747019204
626,-1.6037835274364625,-1.6171628770451068
627,-0.2755184875204577,-0.2855702574739589
628,-0.863503442658839,-0.8543861752053834
629,-0.10610577049556014,-0.10854814756922893
630,-2.6121524562149716,-2.654001549270009
631,0.008953925087553216,0.007230229776871008
632,36.885399448026874,34.460551099943736
633,0.4261431490231189,0.42375546579748186
634,0.11662079975030792,0.11331420992855398
635,0.6119161792021259,0.614767177033965
636,0.4226195052269759,0.4418813584511548
637,0.11746038567071082,0.10646568381736699
638,-1.3415868895390304,-1.3876098371167176
639,0.07691022395556502,0.07402071063848621
640,-0.0087628004466751,-0.013667518126625783
641,3.2370707298905472,3.108461251711434
642,-0.07644157363392878,-0.07587840433270143
643,-3.8492733234043044,-3.8284886280419252
644,1.103378623520257,1.023535146413631
645,4.700992542925633,4.771476031040871
646,1.3698934548356192,1.2699936191526706
647,-1.1213911274981,-1.1372809738057734
648,-0.01913727048668079,-0.022503523748924253
649,-1.8358789534559037,-1.830648590293128
650,-0.40505241994105745,-0.3831071704373665
651,0.22999583445380267,0.1618549392924491
652,-6.763431781912004,-6.5781727195518975
653,3.935041157394153,3.8391875197761576
654,-0.13158213353290193,-0.1324156606051032
655,-0.3383120655944367,-0.31663800366799355
656,-0.4843803500134527,-0.5160384997838464
657,0.0781666383618358,0.07816284655445173
658,-1.0675813376165024,-1.0334294308199679
659,-0.5562273046889459,-0.5369494465332406
660,0.5507624085203133,0.5117351849887289
661,-3.4742634553840617,-3.405660078579634
662,-0.21828045687379927,-0.2169223467594884
663,-0.831625062843159,-0.8682702900003403
664,-0.08888184863917559,-0.2015745000545016
665,-0.604393931100276,-0.271288729487743
666,-0.35387703167543805,-0.3445916724158076
667,-1.9645927813635353,-1.88446151575211
668,0.15176805896862788,0.14883117430186113
669,-0.16754396349278977,-0.19501050259273836
670,0.09783905910262547,0.0918720063864686
