Index,Actual Util Difference,Influence Util Difference
47,0.025424537226172106,0.024479645816612956
48,-0.0006140283480817743,-0.000628945078732944
49,-0.00042000129678854137,-0.00043793799739361833
50,-0.0005634744306917128,-0.0008447167832125891
51,0.08415666559767487,0.0823813296787006
52,0.02194267924551241,0.021727867110895308
53,-0.05032798825550344,-0.05090570682595095
54,9.828315205595572e-05,-5.0322372500307086e-05
55,-0.028799202131722268,-0.02886133332495719
56,-0.01174848898062919,-0.011752267221212847
57,0.0018305948401575733,0.0016912939272106537
58,0.024735448405408533,0.0243793474458164
59,0.027830875979816483,0.025247983053196088
60,0.02852200602819721,0.027885605575926703
61,-0.015353960583979642,-0.01625216918525809
62,0.034098681997875246,0.03246665381709233
63,-0.12139799173155552,-0.12339093805636175
64,-0.02380442127969218,-0.024639413408852395
65,-0.0180620527071369,-0.018173825031437413
66,-0.07954595271348808,-0.07887337066315131
67,-0.003907951582277747,-0.004140932440513452
68,0.007159859537296143,0.00636846487946089
69,-0.0026549393942332244,-0.002652949871259639
70,-0.05121130399584217,-0.05170845349133353
71,-0.001270121759716858,-0.0016014787524077285
72,-0.10402939752975726,-0.10589738532209075
73,-0.0463687994765678,-0.04666381501662246
74,0.008603821836459247,0.007939204850353695
75,-0.13324735601599969,-0.13438869091665145
76,0.1262777512865796,0.11996901053893627
77,-0.012066168178535008,-0.012462505322708633
78,-0.012287562932215224,-0.012407546750584867
79,-0.44650922794380676,-0.4361753778625127
80,0.33110871434564615,0.2701327278854213
81,0.03183370477108838,0.030922098681202017
82,-0.0026872478611039696,-0.0029384947084033705
83,-0.004649468770821841,-0.0049766139152214554
84,-0.01747409076369877,-0.01761802312602323
85,-0.05973164662691488,-0.060203989980187486
86,0.03604729131575368,0.03521601128989932
87,0.005064250012765115,0.004828042948602892
88,-0.010451684704548825,-0.010888181045899899
89,-0.050744718185796955,-0.053450735103002245
90,0.015028917309791723,0.014575780941185428
91,-0.057093284772236075,-0.060595933680914815
92,0.09169154967275972,0.0902404916421689
93,-4.000951503257966e-05,-8.17929594562718e-05
94,-0.007041446302991972,-0.0071577521465207156
95,0.4042595901350978,0.3897562085190371
96,-0.00039379247073156876,-0.0004914940617140313
97,-0.11298281590052284,-0.11542485940374478
98,-0.002900601341480069,-0.0030927451156509828
99,0.08853670663620505,0.08671003446660322
100,0.004121470929021598,0.003916916238775069
101,0.028170356257305684,0.02648986959576019
102,-0.012769566523729736,-0.012872229409466172
103,0.016412357933404564,0.015595392447905167
104,-0.0003469555208539532,-0.00036870998063703517
105,-0.01962517931315233,-0.020192413858496933
106,-0.00012704594746537623,-0.00023179010260297188
107,-0.0025765702944227087,-0.0027373783674843975
108,-0.011594677056109504,-0.011688662800140512
109,-0.015892316660028882,-0.01633198065063169
110,-0.00071613323461861,-0.0008789173747916245
111,0.059690497830160893,0.055947050131398515
112,-4.9601680075284094e-05,-0.00014052133323494211
113,-0.0004006901790489792,-0.0003204023462570326
114,0.04722718703123974,0.04576478550412533
115,0.12679884641966055,0.12323959168965358
116,0.015963571680913446,0.015673325402863238
117,-0.01787416852721435,-0.018030352935465038
118,-0.007231524147300661,-0.00735677508833181
119,0.033172970995565265,0.03157556515328176
120,0.055400281374659244,0.05513846182460157
121,-0.06435856653706651,-0.06608576968033687
122,0.010528711178722006,0.00980408213824105
123,0.06625390469616832,0.06465086549814177
124,-0.0032754887929513643,-0.0033789067068892976
125,-0.006532587080528174,-0.006692095894768733
126,-0.07090309503473691,-0.07166829418664583
127,-0.0006457344738919346,-0.000628725963307885
128,0.00034380159286229173,-4.283876335548405e-05
129,-0.06101455620955676,-0.06129910744027295
130,-0.11468607336109926,-0.11468164132492258
131,0.008871248382092745,0.007704446634415052
132,-0.0037524448707699776,-0.0037839320420824684
133,-0.004738674095278839,-0.00491880842907284
134,-0.010797045112667547,-0.010889821430969006
135,0.022493769601169333,0.021881755966438612
136,-0.023560995551179076,-0.024624866699691092
137,-0.009500096291503723,-0.009721102071342322
138,-0.022953508275350032,-0.023094889284951507
139,0.010986528180183086,0.010626866601231182
140,-0.004160419634445134,-0.004165904393814455
141,0.06985777113595759,0.06871350598904263
142,-0.021220818342499115,-0.021233530841548987
143,-0.002671427661425696,-0.0029474098992923236
144,-0.017121736478657112,-0.017191858064303015
145,0.05898132370248277,0.05869712677094434
146,-0.2317343931877076,-0.22866574609106816
147,-0.0013142457496542193,-0.0015638146649698025
148,1.6129110463225516e-05,-0.00011324627998332043
149,-0.048343423939058994,-0.04856188052717094
150,-0.06209710624671061,-0.06262527985709562
151,6.95962166901154e-05,-2.0939187586963695e-06
152,-0.00020559292124744388,-0.000524663122906256
153,-0.06343121900727056,-0.06373041251551255
154,0.057490374081680784,0.05557934725612217
155,0.00010453013283040491,-0.00012985326224877291
156,0.0001354266823909711,4.5456583221768765e-05
157,-2.1774901597382268e-05,-0.0002844422155929545
158,0.09777282700451906,0.09680795095579367
159,0.013972233563890768,0.013676156945883977
160,0.06045687091818763,0.059874140884074036
161,-0.019717385586318414,-0.019833189208070975
162,0.008914499929232989,0.008604253081190942
163,-0.0006544564339492354,-0.0009616762027140277
164,0.0018477675230315072,0.0016267378431061323
165,0.15806844003100196,0.15614603938109312
166,2.4759753159742104e-05,4.091516205975004e-05
167,0.007284502362836065,0.005863407756617103
168,-0.02504912466974929,-0.02523746776891065
169,-0.0037256645514389675,-0.003721633698828976
170,-0.0002369588441979431,-0.0003099911506323831
171,-0.006098484672293125,-0.006623387834547065
172,0.16980364625896982,0.16797918903634135
173,0.08362851878518995,0.08245354057329647
174,0.004875546446783119,0.004336035137747149
175,-0.0028079914409318008,-0.002874417243902875
176,-0.4306904937893705,-0.4731686545523217
177,-0.17342215026201302,-0.17323376389499778
178,-0.011220474481888232,-0.011178849011158502
179,-0.006591904535525828,-0.002601407974521029
180,-0.12447633602869246,-0.12483915512333922
181,-0.006378841818786896,-0.006333019201482285
182,0.010280387095917831,0.009959514490968463
183,-0.020614546418528334,-0.021475527742558606
184,0.0001504986071267922,-7.698559142464108e-05
185,-0.013347737259664427,-0.01350879060605598
186,-0.0012831216213271546,-0.0014950823207405522
187,-0.108316996753274,-0.10890049679870759
188,-0.011982487098521233,-0.011943124485941863
189,0.01923364579670306,0.019023973454503733
190,0.012329038389452762,0.012089456158413777
191,-0.2652754553660088,-0.2739117729219329
192,-0.000577544486077386,-0.0008314240367452959
193,-0.018191789955835702,-0.01826095343884309
194,-3.0988439448265126e-05,-2.1867192363933938e-05
195,0.2039516116442428,0.1995605293460339
196,-0.024185195515201485,-0.024408599493185974
197,-0.4221129606339673,-0.4454745587013851
198,-0.002054890805084142,-0.0018919558898333295
199,-9.258338332074345e-05,-7.939941543515109e-05
200,-0.043058123224000155,-0.043229992393052925
201,0.0007846705616429972,-3.410846195848071e-05
202,-0.00599273313264348,-0.005967138710660791
203,5.4753804306528764e-05,3.0075855057228214e-05
204,-0.0555663979585006,-0.056541715686573374
205,0.00019364514309927472,-1.822497265455936e-05
206,-0.031546237471957284,-0.03170445110531338
207,0.008532513768386707,0.008373205918448378
208,0.0006476740336438525,-1.6647558812454914e-06
209,-0.00013038811357546365,-0.0002420306377060701
210,-0.0038988310707281926,-0.004624949221105734
211,-0.0006884800282023207,-0.0011134136918463065
212,-0.07545528051696238,-0.07665058872630451
213,-0.06195609598989904,-0.06409164884405885
214,0.00031412479484060896,0.0001944851060804182
215,-0.05337798040227426,-0.053992100369512484
216,2.2191441530594602e-05,-2.0734717382423026e-05
217,0.04886280388518571,0.04787926119979552
218,0.002567621776051965,0.0021928700163175857
219,-0.06494578095316683,-0.06491214438667303
220,0.05243694403452537,0.051240387633530886
221,-0.033604358087814035,-0.034328824224750296
222,-0.0006275702562561492,-0.0008063621296353425
223,-2.965593466797145e-06,-0.00021855795658221256
224,-0.037741759255823126,-0.038517395907665064
225,-1.3841492545907386e-05,-0.00011730073300758436
226,0.00016882932777662063,-4.788844486424204e-05
227,-0.01994874513047762,-0.020131649010624232
228,-1.5256686310749501e-05,-6.918700458312781e-05
229,-0.0001746102248034731,-0.0005642575964392775
230,0.00041966104981838726,0.00040289934282830824
231,-0.00047139972912191297,-0.0005863426470137578
232,-0.01832889506158608,-0.018439119037196243
233,-0.027530525207566825,-0.02816852347944876
234,-0.015483988988762576,-0.015813163745775006
235,-0.0015903395456007274,-0.0017183687266053675
236,0.04954464355205346,0.047892356912255546
237,-0.038761123593758384,-0.03901708043523647
238,-0.02698628630969324,-0.02761409613072867
239,0.14218667190880296,0.13899825053356682
240,-0.0046839175429340685,-0.00873610208651951
241,-0.06247701958636753,-0.06247549335055727
242,0.06547736209131472,0.06448320979492894
243,0.00012868577323388308,-2.674271484336316e-07
244,-0.01674362374978955,-0.016867436207956284
245,-0.006002841180361429,-0.006131690200006903
246,-0.06270045331893925,-0.06250040288151347
247,0.009512433874988346,0.008718897929239215
248,0.1571236278600736,0.15447130572125373
249,-0.06209165674135875,-0.06372524880608338
250,-0.024190428831389,-0.02458042079340461
251,-0.021996620700974745,-0.022169825265758468
252,0.005393621451275976,0.004451940908464333
253,-0.0003022872192559589,-0.0005002665036549696
254,1.9375751890038373e-05,-1.6761531821089978e-05
255,0.009739193457335205,0.009581041246521767
256,-0.06000041107336074,-0.059925256227829175
257,-0.044493359872831206,-0.044654549900753356
258,0.03353806544282634,0.03273767886397326
259,-0.005955470369372051,-0.007119862644292447
260,-0.015888160577105737,-0.016089958906229142
261,0.01208386494545266,0.011632285736186795
262,-0.0017794665345718386,-0.0017935963095335981
263,-0.0044319971166260075,-0.004625393804276489
264,-0.0029716793492298166,-0.0032289197489943425
265,-0.09242686170546222,-0.09270294816083978
266,-0.0005191907339394675,-0.0006959630030581939
267,-0.07859831853784272,-0.0788147264843553
268,-0.00478539222785912,-0.004825483320365056
269,-0.00030927145462555927,-0.0004789503149141127
270,-0.09792767292765348,-0.09750606690022073
271,-0.008470387089346332,-0.008641654262911157
272,0.012226123642449238,0.011836082068184338
273,-0.00857111862342208,-0.008661373339429467
274,0.010062070304684312,0.009062950572487505
275,-0.00806898923292465,-0.008174401886293777
276,4.344853641669033e-05,-0.0003560748662524935
277,-0.006890945422583172,-0.014280059336820805
278,-0.08302939854775104,-0.08708419877808239
279,-0.004456857183413376,-0.004665521208087112
280,0.23600089819456116,0.22617050114196244
281,0.010578876901035983,0.008068440631300744
282,0.12214986660046634,0.12112753349139897
283,-0.07172626281590055,-0.07208842139479295
284,0.0687485636508427,0.0530197046630759
285,0.022887364761572826,0.016668761877087296
286,0.09192190631938502,0.07269383971269333
287,-0.0014733504367541173,-0.0016308067734140473
288,-0.00040160410753742326,-0.00038229465524210237
289,0.044163447452319815,0.04015221098534347
290,0.407788209816772,0.3896697148674758
291,-0.03513890426938815,-0.03597128521135223
292,-0.05426540545295211,-0.05484105552685162
293,-0.015954257804423833,-0.01634260647589269
294,0.005750548005835299,0.0048390980350179885
295,-0.0034037991563309333,-0.003438131586248756
296,-0.053643524260223785,-0.05741384114122974
297,0.053065843579588545,0.0508615318164518
298,-0.10003067305751756,-0.09976139676250069
299,-0.0019216896384932625,-0.002138340478988467
300,-0.05124433494438563,-0.05079756864964641
301,-0.001276379083719803,-0.0013022926963554345
302,0.5167466660495847,0.41549913603679184
303,-0.005849630184002308,-0.0059562032346444
304,0.031126793122894014,0.03077507282587545
305,0.0038229804699767556,0.003431449680217011
306,0.08606381629442694,0.07866741195576799
307,-0.020848694305186655,-0.020862096887257223
308,0.10701227131039559,0.09815728649035159
309,0.0772184267357261,0.07612044670206031
310,0.024537127928851987,0.023967081702810533
311,-0.012622400968211878,-0.012642109820945184
312,0.007556642407053005,0.00722719698675877
313,0.02241882875250667,0.021412834745003682
314,0.06011472677801066,0.05889982922358124
315,-0.047033836880473245,-0.04719224280651524
316,0.0027406340359448222,0.0027073555541314766
317,-0.008512838566730352,-0.008954181753619367
318,-0.000447257220002939,-0.00037867173279829104
319,-0.04038051616407756,-0.04051721802980601
320,0.004059287652580679,0.003946550387517213
321,-0.025128671255060908,-0.02450575898604784
322,0.03254737110773931,0.03172732687021962
323,-0.033300707761554804,-0.03431911164000065
324,-0.05462379870050427,-0.055016467770685355
325,0.0069669629192503635,0.006836964840887617
326,-0.0006219865495040722,-0.0008142800478096255
327,-0.0003117729079349374,-0.00038736384339316146
328,-0.013015385545713798,-0.01312998580061785
329,-0.0050097451453439135,-0.005037690907014452
330,-0.0018590225886327971,-0.0018974851348200477
331,-0.010325112297778105,-0.010469574808141698
332,-0.0007763436092318443,-0.0007269678129211406
333,0.07868636047032851,0.07899827206402894
334,-0.002179171156967641,-0.0024540373488784045
335,0.029898712923568382,0.02842097116042802
336,-0.026255539616158785,-0.026604052794586972
337,0.022450012433182565,0.020924530169699845
338,5.0924502829730045e-05,-0.0008314240367452959
339,-0.04077742352455971,-0.04089031423197736
340,-0.03186921609494675,-0.03192868966984107
341,0.0022982695668360975,0.0015134560486642634
342,0.00016189647249120753,-8.416460081292309e-06
343,-0.14472265296217302,-0.1446698137299051
344,-0.001094124792416551,-0.0012387104139517566
345,-0.0005505198682840273,-0.0007257152364879213
346,-0.01848778286785091,-0.019039075215786953
347,-0.0005343012794583046,-0.0006830731151206749
348,-0.018318562379135983,-0.018823943789212677
349,0.004703811166564265,0.004110891626783464
350,0.0005188262589399528,0.00047531960285156563
351,0.09340893678245266,0.0836165251149621
352,-0.019905020966234588,-0.019934525473804178
353,0.16285972411515104,0.15283020202383402
354,-0.024911757952850166,-0.02673915441263411
355,0.03808136217185165,0.03753968448245873
356,0.07553542907317023,0.07438720420983855
357,-0.0004698840339187882,-0.00044284773966267
358,-0.013841735513778985,-0.014296070069249073
359,-0.0026224081861982995,-0.002928234888245715
360,-0.0008850821714077028,-0.000907089499100645
361,-0.009566150204591395,-0.009796288708251139
362,-0.006632091306983057,-0.006864855308231169
363,-0.00037369438041423564,-0.0005481146535335326
364,-0.007266345844982425,-0.007421637612127039
365,0.10877084977846607,0.10594362587389283
366,0.059184756190461485,0.058192344023535694
367,-0.002497089192729618,-0.0029516509389838283
368,-0.040333754058337945,-0.04260367524662073
369,-0.04377599175177238,-0.04469371029814764
370,-0.05787813282404386,-0.0633438854459496
371,0.10212725622977814,0.1004125389783877
372,-0.05182266940937552,-0.051804246911555114
373,-0.11363465375188753,-0.11538815666373083
374,-0.015405006084620254,-0.015521669455315142
375,-0.05763424456563371,-0.05776870597210246
376,-0.01152284453064567,-0.011912435633934543
377,-0.008096222461063007,-0.008401148192346369
378,0.02908816571743955,0.02775808940627203
379,-0.0033832367762443027,-0.0035167763782330374
380,-0.08178158956616244,-0.0820752478813142
381,0.023998278451472288,0.023199347917572805
382,-0.001819932375838107,-0.0022006115441880816
383,2.7866867185366573e-05,-7.097756502551192e-08
384,0.10390680200953284,0.10285937130253081
385,-0.006050888904155727,-0.006104506559799798
386,0.16646231005506706,0.16297551640166658
387,-0.016476843059081148,-0.0184621179510632
388,0.11022939503891394,0.10654571737012337
389,-0.020275541357932525,-0.020967592906548156
390,0.006921349267486221,0.006712206712297434
391,5.092024639452575e-05,4.692514565693374e-05
392,-0.13183982913415093,-0.13243160724385716
393,-0.0030747473579140205,-0.0033979819357453055
394,-0.006845843807241181,-0.006864855308231169
395,0.18967858151290784,0.18307741498973462
396,-0.007633693845491507,-0.00808345636871528
397,-0.0003550939632077643,-0.00040576851408496533
398,-0.004441102380042139,-0.00453059819109253
399,-0.030996479342320526,-0.03152365696412725
400,-0.013165828780984157,-0.013226703531435695
401,-0.003480075567949825,-0.0035089903026423053
402,-0.010395019924089866,-0.010548885372496836
403,-0.00017780073403628194,-0.0002558993796103371
404,-0.0022789898575865664,-0.0023001490740493773
405,0.04002909032806201,0.03955242520521327
406,-0.07662395274383016,-0.07709895777161224
407,0.0008595083663749392,0.001162078736034967
408,-0.004404343437727221,-0.006597328706069237
409,0.0075780521078741,0.006715953750084699
410,0.09470659309499752,0.0900615345928702
411,0.01056856681316276,0.004481719239140147
412,-0.016478716679557692,-0.0165531055941546
413,-0.02580546135050099,-0.026938057989567533
414,-0.07364272756012724,-0.07455495623951784
415,-0.004236780535393336,-0.004388545480392397
416,-0.012465202937619324,-0.012513208245406814
417,0.12417502195194174,0.11046233497007757
418,0.022112008608019096,0.02131305918301655
419,-0.050503175907579134,-0.05202692730042806
420,-4.205110008115298e-05,-0.00014602753001262056
421,-0.03779717268798777,-0.03819060406214177
422,-0.006026591530371661,-0.006054406652139799
423,-0.024107180580813292,-0.02417394839601041
424,-0.03511868038049215,-0.035501999050758015
425,-0.005734723014938936,-0.005857397291187227
426,-0.000555714817437547,-0.0006898443956474092
427,-0.08193833187988275,-0.08313798321137039
428,0.008100890492642066,0.007896601465896214
429,-0.00077282559732339,-0.0009039260194646198
430,-0.00035088618415102246,-0.0005590533378028503
431,-0.04571495285836136,-0.046708937666004216
432,-0.03802908419766027,-0.0390159756462242
433,-0.005241802437467413,-0.005262159922263178
434,-0.0027791080146926106,-0.0028621347277346795
435,0.0028479446464189095,0.0028059791300069506
436,-0.0005822506172989961,-0.0008187041591343289
437,0.05654104400719007,0.05588591250600006
438,-0.0019143238387187012,-0.0028469264086076022
439,0.051673858039066545,0.050800044578761056
440,-0.004124928534565697,-0.004098671762852914
441,-0.0015677779751968046,-0.001614836391103487
442,-0.15014695970694447,-0.15530642882772128
443,-0.09801891950792196,-0.10130492348019365
444,0.113174796002113,0.11085624995616879
445,-0.0021906990782554203,-0.002928234888245715
446,-0.015419385179939127,-0.015957808541716623
447,-0.001836950270444504,-0.002168170370842201
448,-0.00044406054257706273,-0.000513556493214539
449,-0.04215492901903417,-0.042630245525007535
450,0.00965304488363472,0.008615534926637164
451,0.0008468803966934502,0.0006648737475662466
452,-0.0018329837635064905,-0.0019426084552178202
453,-0.003712863992404891,-0.0038505407582387213
454,0.17412743707063782,0.1716640589991775
455,-0.0059656220155375195,-0.006112787411933926
456,0.044494778191619844,0.04315128700596965
457,0.024934100614700583,0.019064243248848894
458,0.0048405305992673675,0.004696008181446316
459,-0.003138222378311184,-0.0032966091513968983
460,-0.10426145537940101,-0.1037150187227423
461,-0.029014158169047732,-0.029976921485116548
462,0.6489022622331504,0.6083544219209958
463,0.003530719356604095,0.0025064496177536234
464,-0.024499345717231336,-0.0248560248415533
465,0.04215982607775004,0.04158007347024176
466,-0.0020613133729057154,-0.0022412539543681426
467,-9.956063468052889e-05,-0.0004854370165799293
468,0.05558766175408891,0.05427452748438204
469,0.008667210541716486,0.008397036825950652
470,-0.05559040225443823,-0.05607614305012013
471,-0.00011875841755681904,-0.00016357852533987512
472,-0.003198024829998758,-0.0032590707815272736
473,0.014659954669696162,0.014551549222030533
474,-0.06861732942479648,-0.06948935595685729
475,0.011574737064620422,0.011560796067856302
476,-6.599108928639907e-06,-0.00016233488505159634
477,-0.0032487772937201953,-0.0034148563899870483
478,-0.0004999812917958479,-0.000853299365121709
479,0.07037603563276207,0.06963698228261025
480,0.40244565265311394,0.3878235244136724
481,0.015955248636601027,0.014829580800992496
482,-0.03192664111247723,-0.031907766416749084
483,-0.02137375956908727,-0.021494503137891453
484,-0.023091134592050366,-0.023426292238288265
485,-0.07002103942022586,-0.07049586115065971
486,9.615502904125606e-05,-4.001282597603013e-06
487,-0.003250796826705482,-0.003392968064362667
488,0.00954552735265679,0.009156152079018473
489,-0.06620915358416823,-0.06721340709376301
490,-0.0003924329625988321,-1.4130118446377327e-05
491,-0.0021074333567412395,-0.002293102227783908
492,-0.015286825486782618,-0.01580585450924995
493,0.00010456531435920624,-3.951637793208186e-05
494,-0.0014100430034886813,-0.0015157626831380157
495,0.028576213950145757,0.027919205339102526
496,-0.010633736435011087,-0.010938247950298073
497,0.01053126798115045,0.010320896346322292
498,-0.004908800121938839,-0.005163368964775439
499,-0.023088442177595425,-0.024294708612244933
500,-0.007830868818928138,-0.008252825795257969
501,0.00016352916645701043,-0.0006046641613500752
502,0.04314958363693222,0.04137803722278681
503,-0.001070782003353088,-0.0011820415272162737
504,-0.0740104580845582,-0.0741800877950258
505,-0.02854726894565829,-0.02902824702174507
506,-0.13382710336827586,-0.1393318483868446
507,-0.0035933107114942686,-0.003796565081474394
508,0.000760483831527381,-9.096818622600003e-05
509,-0.00023350168476099498,-0.000404650484609764
510,-0.004749748658468889,-0.004783683477948886
511,-0.003136747318876587,-0.0032030386832570352
512,-0.29743490780811044,-0.3069177505287842
513,-0.0006024264889674669,-0.000612912688491437
514,0.04110487735943025,0.03868528802303205
515,-0.04966348545030996,-0.050416606957938745
516,-0.005308771046657057,-0.005318923642023469
517,-0.025577255410098587,-0.025766033217103357
518,-0.0005015240317334246,-0.0006259317251225108
519,-0.00908448992868216,-0.010070604443313758
520,0.0004449886623660859,-0.00010285505089580835
521,0.059973737750169676,0.05935450773795339
522,-0.02316433632176995,-0.02456105318174648
523,0.00026045663662443985,0.00022376037292207683
524,-0.00010036956518888474,-0.0003229616442018282
525,-0.017442427931655402,-0.017893839786162657
526,-0.002103935267768975,-0.0022955733382328683
527,-0.038322886416608526,-0.038447285360041196
528,-0.0002665485862962669,-0.00031413427157666793
529,0.002676390936358075,-0.013095729465570922
530,-0.0011765868121074163,-0.0011685104094568965
531,-0.04789933519987244,-0.04818548545296962
532,0.03571425607333367,0.03384350953591317
533,0.00043898330477532,0.00033347960621520414
534,-0.00986122437279846,-0.009903951622178024
535,-0.28976038235668966,-0.30215893656743875
536,3.605311121646082e-05,-3.5001938008857686e-08
537,0.003481773315343162,0.00340456158312279
538,-2.6618687115842476e-05,-0.0002558993796103371
539,-0.029587177124994923,-0.029906429749551558
540,-0.0005688184696737153,-0.0009047936756574805
541,-0.14102173982200839,-0.14187876186081233
542,-0.004779366205639235,-0.0052506743766318476
543,-0.08802512925421979,-0.11584732018832333
544,-0.11304023195134505,-0.12189939181819154
545,-0.18613628704315488,-0.18716177455216898
546,-0.03634292295328123,-0.03673800183856164
547,-0.05112084956772378,-0.053373084891462426
548,-0.012423108727944054,-0.012517295198856106
549,0.21436203835401102,0.2053060731211207
550,0.26575331869253205,0.2577321696064905
551,-0.0012808926021534717,-0.0015202980545797936
552,-0.0013027285558564472,-0.002066416518604839
553,0.0037860678903598455,0.0024573514099635457
554,0.08693342768856382,0.08544199100830918
555,-0.05672556807212459,-0.05697162609464157
556,-0.019141867223424924,-0.01928986142256192
557,0.014763381967441092,0.014425893730112237
558,-0.03260063543848446,-0.033437879547719415
559,-0.008978734696938773,-0.009167708273504976
560,0.020867383257609617,0.02087689253991177
561,0.03205321048562837,0.03134484094103809
562,-0.03934281987267241,-0.039670979434156046
563,-0.01065242196273175,-0.015544386036465005
564,-0.05212222670797928,-0.05260725416329211
565,-0.0013903841568208009,-0.0015266756425364961
566,0.1022256319056396,0.10083715299589134
567,0.001085042318663909,0.0009049755556939931
568,-0.08194487643731918,-0.08331519808352074
569,-0.030371870639100962,-0.03023526473973344
570,-0.03583463853601643,-0.03725642635284212
571,-0.08276107979372682,-0.08231512604565394
572,-5.245849115453893e-05,-8.640834953615962e-05
573,-0.06392252835121326,-0.06351334007356353
574,0.05094184758490883,0.04888468430707188
575,-0.00110911084448162,-0.0014014667973699766
576,0.05614127424723847,0.055417722719500365
577,-0.09940579644489844,-0.09935942209883011
578,0.017847679351689294,0.017184757349933976
579,-0.10202021257600791,-0.10270070636532436
580,0.009988554301799013,0.009817019993918638
581,0.08940996686033031,0.08778649534754786
582,-0.01685772161818022,-0.016909940929223252
583,-0.028949653127710917,-0.030757570595051187
584,-0.043200992714901076,-0.04595345357318707
585,0.0002651721310940047,3.23946856771954e-05
586,0.038593450903590565,0.03790090027504308
587,-0.00021702489948438597,-0.00022958252391060661
588,0.007351379296324012,0.006980671221722022
589,-0.022003672460414236,-0.022463569540326626
590,0.0065697094696588465,0.00643990777647678
591,0.00013048687560512917,-4.3835913628274756e-05
592,-0.032660099092936434,-0.03329586354472549
593,-8.927371391109773e-05,-8.713697699547608e-05
594,0.4004123810727833,0.38929124545191773
595,-0.025295852031376853,-0.026061459980734517
596,-0.0030514021932503965,-0.0031704609443259056
597,0.00012823199676859076,-4.965362345812835e-07
598,-0.0004483546672418015,-0.0004906672159044368
599,2.0485267668846063e-05,-0.00021458550214941498
600,0.3111067055551757,0.29897406949571304
601,0.007052319713693578,0.006851313495945491
602,-0.000182726312232262,-0.0003086013936539415
603,-0.18148048111288517,-0.19201788700612857
604,-0.0003847785897050926,-0.00044711179948264657
605,0.045215461612315266,0.044737852789699745
606,0.042210275125398766,0.04166882130695155
607,0.0455104492607461,0.043451111154434535
608,0.02326942661375142,0.014707523756294166
609,-0.0009842610875239188,-0.0011364223301596804
610,1.9867013634211617e-05,-0.00010244660746270166
611,-0.02449643804357038,-0.024562075853392512
612,-0.011656641486297303,-0.011882577915914848
613,0.16863218980779493,0.16474859951332854
614,-0.052629630872161215,-0.055811573897074945
615,-0.05787161722946621,-0.05793425664736893
616,-0.02371362567146207,-0.025594533211071677
617,0.009219662947543839,0.00911329430721175
618,-0.009479461713908677,-0.009583355622612318
619,-2.0833361759287072e-05,-2.0192043956507467e-05
620,-0.014411583607852663,-0.014423403586495579
621,-0.21034313350583034,-0.2112681343059737
622,0.00127137722711268,0.0010440514813120742
623,4.420999312060303e-05,-9.575823105145779e-05
624,-0.031555377182485245,-0.03222444702851998
625,0.00011431298435127246,9.272008734213062e-06
626,0.00017605114953767043,-0.00012270935327847107
627,0.005071899266567925,0.0048635204339325675
628,0.03674392919356251,0.036878241080099614
629,-0.002520115301649639,-0.0026510695970829437
630,0.011499252291287121,0.011226156181587107
631,-0.00038117282838356914,-0.0004890915864577967
632,0.1960658168518421,0.169354459934335
633,-0.019276077149697812,-0.019276935170350253
634,0.0029177448013797402,0.0026989822304694868
